#{"t_start": 1644494328.2548292, "env_id": null}
r,l,t
1,1,12.983632
2,2,12.988873
1,1,12.991852
1,1,12.99584
4,4,13.00485
1,1,13.009629
2,2,13.015728
3,3,13.022875
1,1,13.03541
1,1,13.039929
2,2,13.047155
10,10,13.061366
3,3,13.071765
1,1,13.074634
1,1,13.078538
1,1,13.082208
3,3,13.088394
1,1,13.093823
1,1,13.097997
1,1,13.09969
1,1,13.105567
1,1,13.108022
1,1,13.113211
2,2,13.115728
1,1,13.11981
2,2,13.129575
3,3,13.133964
3,3,13.13747
1,1,13.145136
3,3,13.150276
1,1,13.153496
1,1,13.15555
1,1,13.166026
2,2,13.169431
2,2,13.173199
3,3,13.177224
1,1,13.184224
1,1,13.186295
1,1,13.189943
1,1,13.192473
2,2,13.198854
1,1,13.201295
1,1,13.206614
1,1,13.208789
1,1,13.211799
1,1,13.213981
1,1,13.216415
1,1,13.21844
1,1,13.222048
1,1,13.224075
1,1,13.225798
1,1,13.227499
2,2,13.240688
2,2,13.243855
1,1,13.246758
2,2,13.249919
2,2,13.25372
1,1,13.258557
1,1,13.263042
2,2,13.272077
2,2,13.281734
2,2,13.285618
1,1,13.288862
1,1,13.29081
4,4,13.301641
5,5,13.309882
2,2,13.315281
1,1,13.320515
2,2,13.327244
1,1,13.331289
1,1,13.333313
1,1,13.336202
1,1,13.342917
1,1,13.345767
4,4,13.353598
1,1,13.355961
2,2,13.366168
1,1,13.368142
1,1,13.375595
2,2,13.38118
4,4,13.389932
1,1,13.393077
2,2,13.396938
4,4,13.406429
2,2,13.412039
2,2,13.418532
1,1,13.424036
3,3,13.430505
1,1,13.434404
1,1,13.436162
1,1,13.445003
1,1,13.449949
1,1,13.453569
1,1,13.45665
1,1,13.460321
3,3,13.466247
1,1,13.472073
1,1,13.475433
1,1,13.477466
1,1,13.481223
4,4,13.493004
4,4,13.502291
1,1,13.505274
4,4,13.513522
1,1,13.516488
3,3,13.522507
5,5,13.53224
2,2,13.539614
7,7,13.552193
2,2,13.554922
1,1,13.559641
2,2,13.564112
1,1,13.569834
1,1,13.572974
2,2,13.579475
2,2,13.588524
1,1,13.592654
1,1,13.59668
1,1,13.599151
1,1,13.606556
1,1,13.610761
1,1,13.614763
1,1,13.618638
2,2,13.621745
4,4,13.630773
2,2,13.641342
3,3,13.646579
1,1,13.648869
1,1,13.653073
1,1,13.65851
2,2,13.661847
5,5,13.672561
1,1,13.679896
2,2,13.683825
2,2,13.688779
1,1,13.691119
1,1,13.696227
4,4,13.70181
1,1,13.705919
1,1,13.710163
1,1,13.715024
2,2,13.719007
1,1,13.721729
1,1,13.725754
1,1,13.731014
1,1,13.735175
1,1,13.738427
1,1,13.740505
3,3,13.749382
4,4,13.75586
2,2,13.765565
1,1,13.767388
3,3,13.773599
1,1,13.777439
2,2,13.780761
1,1,13.782471
1,1,13.790288
5,5,13.799399
4,4,13.808367
2,2,13.813204
1,1,13.818155
1,1,13.824488
1,1,13.826978
2,2,13.831984
5,5,13.840988
1,1,13.845776
1,1,13.847633
6,6,13.858689
3,3,13.867247
1,1,13.872457
2,2,13.875917
1,1,13.878203
2,2,13.884334
2,2,13.888944
1,1,13.893482
2,2,13.897604
2,2,13.906027
1,1,13.911267
1,1,13.914465
4,4,13.921991
3,3,13.930333
3,3,13.937956
3,3,13.94299
1,1,13.946153
2,2,13.953042
1,1,13.958805
1,1,13.960675
2,2,13.965699
2,2,13.971389
3,3,13.976591
1,1,13.98099
1,1,13.982738
1,1,13.989027
1,1,13.993059
2,2,13.998003
1,1,14.003419
1,1,14.009508
1,1,14.013371
2,2,14.019763
2,2,14.025955
1,1,14.029968
2,2,14.034567
2,2,14.038306
1,1,14.043646
4,4,14.053925
1,1,14.056136
1,1,14.058669
1,1,14.062047
1,1,14.065742
4,4,14.0781
1,1,14.082391
5,5,14.092045
3,3,14.102201
1,1,14.106962
3,3,14.116801
1,1,14.119492
1,1,14.124479
1,1,14.127758
2,2,14.13358
2,2,14.140571
1,1,14.143316
6,6,14.155786
1,1,14.159633
5,5,14.171264
1,1,14.17498
2,2,14.179209
1,1,14.182151
3,3,14.189905
2,2,14.19501
1,1,14.198424
3,3,14.204402
1,1,14.209472
1,1,14.215295
3,3,14.220627
1,1,14.22423
2,2,14.228306
1,1,14.231829
7,7,14.247631
1,1,14.24937
8,8,14.263514
1,1,14.269493
1,1,14.271972
1,1,14.284333
5,5,14.289463
1,1,14.304975
1,1,14.306777
2,2,14.309655
1,1,14.31187
2,2,14.318586
3,3,14.322637
3,3,14.326758
1,1,14.329042
1,1,14.337186
1,1,14.339552
1,1,14.341659
2,2,14.3451
3,3,14.357677
1,1,14.360431
1,1,14.36243
3,3,14.385048
1,1,14.395639
2,2,14.398607
2,2,14.401453
1,1,14.406085
3,3,14.413172
6,6,14.422525
2,2,14.46642
1,1,14.470221
1,1,14.47298
1,1,14.477644
1,1,14.480609
1,1,14.493277
1,1,14.500306
3,3,14.509235
3,3,14.514752
1,1,14.517702
1,1,14.522147
1,1,14.525193
4,4,14.529877
5,5,14.541489
4,4,14.551724
3,3,14.558824
4,4,14.56492
5,5,14.576434
6,6,14.586252
4,4,14.592556
4,4,14.603915
3,3,14.608869
1,1,14.615942
1,1,14.618566
1,1,14.624928
1,1,14.626706
3,3,14.637194
1,1,14.639256
4,4,14.646739
1,1,14.651007
1,1,14.654201
1,1,14.657813
8,8,14.673148
1,1,14.675586
1,1,14.68226
1,1,14.688674
1,1,14.693697
4,4,14.700685
1,1,14.705339
1,1,14.710043
2,2,14.71358
1,1,14.718094
5,5,14.72887
1,1,14.734611
4,4,14.743213
5,5,14.752071
1,1,14.757929
1,1,14.759799
1,1,14.763288
1,1,14.766375
1,1,14.772919
2,2,14.776178
1,1,14.778459
3,3,14.784645
1,1,14.791664
2,2,14.794519
2,2,14.797341
2,2,14.801173
1,1,14.811617
2,2,14.814322
1,1,14.817896
7,7,14.827361
3,3,14.840554
3,3,14.844569
1,1,14.846238
2,2,14.851526
1,1,14.860827
1,1,14.86332
2,2,14.868463
1,1,14.870408
1,1,14.878301
1,1,14.880866
3,3,14.88752
3,3,14.893843
1,1,14.8969
1,1,14.902522
2,2,14.908491
2,2,14.911132
1,1,14.916312
1,1,14.919642
2,2,14.922169
5,5,14.929804
1,1,14.933827
3,3,14.94491
2,2,14.948147
1,1,14.951938
2,2,14.959054
1,1,14.962225
1,1,14.969074
1,1,14.972139
2,2,14.977088
1,1,14.980012
1,1,14.984145
2,2,14.990888
2,2,14.996033
1,1,15.001869
3,3,15.008898
1,1,15.010836
3,3,15.022741
1,1,15.026651
1,1,15.029523
3,3,15.044483
1,1,15.05229
1,1,15.05429
2,2,15.061044
2,2,15.070901
1,1,15.138113
3,3,15.143427
2,2,15.146999
1,1,15.149223
1,1,15.153847
3,3,15.158364
1,1,15.160544
1,1,15.162803
1,1,15.206826
2,2,15.210367
2,2,15.213709
3,3,15.221188
1,1,15.229724
2,2,15.233118
1,1,15.235747
5,5,15.242406
3,3,15.258604
3,3,15.264266
2,2,15.267585
5,5,15.281761
2,2,15.287878
1,1,15.290152
3,3,15.294567
2,2,15.303673
3,3,15.315334
2,2,15.318084
1,1,15.320358
1,1,15.322564
1,1,15.331014
1,1,15.334134
1,1,15.336105
2,2,15.341585
1,1,15.345063
1,1,15.348657
1,1,15.350891
2,2,15.35398
2,2,15.36
5,5,15.366217
2,2,15.369517
1,1,15.384806
2,2,15.39294
1,1,15.39549
2,2,15.398674
1,1,15.402105
2,2,15.414948
3,3,15.423099
1,1,15.42585
1,1,15.446502
4,4,15.459738
2,2,15.4638
2,2,15.468821
1,1,15.471409
3,3,15.500476
2,2,15.504056
1,1,15.510264
1,1,15.514977
1,1,15.522312
5,5,15.529635
4,4,15.539671
1,1,15.542517
1,1,15.545732
2,2,15.550498
3,3,15.554806
2,2,15.559081
1,1,15.567012
2,2,15.573887
2,2,15.581155
1,1,15.58424
1,1,15.588941
1,1,15.593173
4,4,15.59875
2,2,15.601891
1,1,15.606112
1,1,15.611313
1,1,15.612972
1,1,15.617026
1,1,15.625239
1,1,15.633476
2,2,15.635869
1,1,15.637732
2,2,15.646563
2,2,15.650577
2,2,15.653571
2,2,15.658015
1,1,15.660587
3,3,15.66553
1,1,15.668791
2,2,15.673203
1,1,15.680321
1,1,15.683333
2,2,15.686315
4,4,15.693134
1,1,15.69677
1,1,15.698848
1,1,15.700868
1,1,15.702513
1,1,15.707473
3,3,15.711343
2,2,15.715593
3,3,15.718914
6,6,15.742624
1,1,15.745695
1,1,15.748117
3,3,15.758861
1,1,15.783507
1,1,15.788945
3,3,15.804984
1,1,15.806781
1,1,15.809799
1,1,15.813781
2,2,15.81647
1,1,15.818714
1,1,15.823757
1,1,15.827653
1,1,15.83048
1,1,15.833532
1,1,15.841393
1,1,15.84467
1,1,15.846238
1,1,15.847721
2,2,15.852763
4,4,15.857146
7,7,15.879943
1,1,15.883105
1,1,15.893188
2,2,15.898187
1,1,15.90491
1,1,15.906658
2,2,15.912526
1,1,15.914272
3,3,15.925522
2,2,15.93365
3,3,15.941164
1,1,15.94344
1,1,15.944944
2,2,15.947349
2,2,15.953732
1,1,15.955248
1,1,15.958078
7,7,15.969137
1,1,15.971836
3,3,15.979074
5,5,16.001728
1,1,16.005114
2,2,16.012881
1,1,16.018441
1,1,16.020529
3,3,16.027655
2,2,16.039571
1,1,16.043114
5,5,16.04944
1,1,16.051601
1,1,16.059569
3,3,16.063956
2,2,16.086375
1,1,16.08796
2,2,16.093887
1,1,16.096103
1,1,16.098407
1,1,16.102249
3,3,16.108457
2,2,16.111693
2,2,16.11484
2,2,16.120215
3,3,16.128951
3,3,16.140297
3,3,16.144163
1,1,16.146138
4,4,16.230857
2,2,16.237598
1,1,16.245991
4,4,16.261105
2,2,16.267482
2,2,16.272386
5,5,16.281562
3,3,16.286417
3,3,16.296634
1,1,16.299479
1,1,16.30267
5,5,16.313646
1,1,16.317012
2,2,16.32086
1,1,16.325258
1,1,16.328377
1,1,16.349092
1,1,16.355842
1,1,16.36046
4,4,16.366729
1,1,16.386343
2,2,16.396475
1,1,16.398892
2,2,16.406315
3,3,16.418269
1,1,16.421619
1,1,16.427326
2,2,16.429998
1,1,16.438257
1,1,16.442123
2,2,16.445838
1,1,16.448509
2,2,16.457929
3,3,16.462939
1,1,16.465995
2,2,16.473022
1,1,16.476622
3,3,16.481822
1,1,16.487299
3,3,16.49439
4,4,16.503588
1,1,16.506695
1,1,16.510633
1,1,16.512898
3,3,16.52766
2,2,16.534197
1,1,16.540064
4,4,16.544595
1,1,16.549307
1,1,16.557521
3,3,16.563434
3,3,16.574989
2,2,16.582614
6,6,16.596342
1,1,16.599448
1,1,16.60866
1,1,16.613071
2,2,16.619678
2,2,16.624527
1,1,16.62873
2,2,16.636878
3,3,16.645588
1,1,16.648744
1,1,16.65141
2,2,16.663886
1,1,16.666187
1,1,16.667863
2,2,16.673526
1,1,16.68107
4,4,16.687527
2,2,16.691331
1,1,16.695482
8,8,16.716631
7,7,16.738178
2,2,16.744632
2,2,16.747689
1,1,16.75353
1,1,16.755438
1,1,16.760685
2,2,16.763778
3,3,16.772675
1,1,16.776165
1,1,16.778921
1,1,16.781871
2,2,16.795786
5,5,16.802635
5,5,16.813782
1,1,16.818529
1,1,16.821537
2,2,16.828088
1,1,16.832438
1,1,16.834968
1,1,16.839336
1,1,16.848709
1,1,16.850492
1,1,16.853872
1,1,16.858394
3,3,16.863349
2,2,16.869005
4,4,16.878218
1,1,16.883959
1,1,16.886954
1,1,16.889325
1,1,16.893501
1,1,16.899088
1,1,16.901293
2,2,16.905466
5,5,16.915433
1,1,16.921285
2,2,16.925911
1,1,16.92764
1,1,16.929317
2,2,16.934738
3,3,16.938401
3,3,16.944764
2,2,16.947687
1,1,16.95478
1,1,16.959412
1,1,16.961393
3,3,16.966042
2,2,16.97479
1,1,16.976635
2,2,16.979051
3,3,16.98403
4,4,16.994159
3,3,16.997616
1,1,16.999563
2,2,17.005653
2,2,17.012161
1,1,17.014123
1,1,17.016243
2,2,17.02275
8,8,17.042648
2,2,17.046342
1,1,17.048656
3,3,17.058852
1,1,17.064863
1,1,17.066655
1,1,17.070327
6,6,17.081113
4,4,17.091105
2,2,17.100397
1,1,17.10207
1,1,17.104486
2,2,17.111027
2,2,17.115429
5,5,17.126139
1,1,17.127841
1,1,17.138015
1,1,17.146273
1,1,17.150639
1,1,17.153779
3,3,17.165041
2,2,17.17217
1,1,17.176589
5,5,17.185081
1,1,17.192021
1,1,17.195189
2,2,17.200087
1,1,17.202182
2,2,17.213904
3,3,17.218756
1,1,17.223245
2,2,17.227533
3,3,17.236206
5,5,17.250737
1,1,17.252468
4,4,17.259678
2,2,17.267392
5,5,17.280068
1,1,17.282092
2,2,17.290894
2,2,17.296961
5,5,17.304844
2,2,17.311582
7,7,17.324579
1,1,17.332264
2,2,17.334922
3,3,17.34119
1,1,17.344283
1,1,17.350256
1,1,17.352605
2,2,17.360696
3,3,17.365607
1,1,17.371211
2,2,17.377606
1,1,17.380095
2,2,17.385676
1,1,17.390615
3,3,17.396268
1,1,17.399423
1,1,17.402483
2,2,17.412489
1,1,17.416839
4,4,17.425143
1,1,17.428071
2,2,17.43649
1,1,17.439603
1,1,17.44253
2,2,17.448692
1,1,17.452604
1,1,17.455816
1,1,17.457833
1,1,17.460145
1,1,17.465779
1,1,17.468894
4,4,17.476439
2,2,17.48124
5,5,17.499654
4,4,17.508032
1,1,17.523939
1,1,17.525972
1,1,17.530722
1,1,17.532369
1,1,17.534016
2,2,17.550057
1,1,17.557665
1,1,17.563311
6,6,17.579196
1,1,17.582188
1,1,17.587602
2,2,17.595073
2,2,17.597217
8,8,17.63053
1,1,17.645377
2,2,17.648612
3,3,17.657282
1,1,17.660908
1,1,17.664308
5,5,17.670288
1,1,17.672415
3,3,17.680027
1,1,17.684759
2,2,17.688375
1,1,17.690331
5,5,17.719707
1,1,17.761446
1,1,17.767446
1,1,17.769236
1,1,17.774614
3,3,17.786772
1,1,17.791708
1,1,17.794491
4,4,17.804289
1,1,17.809005
3,3,17.815804
3,3,17.820781
2,2,17.826464
1,1,17.8328
1,1,17.838617
1,1,17.841987
1,1,17.845373
1,1,17.852004
1,1,17.855266
1,1,17.857391
2,2,17.862536
5,5,17.883414
3,3,17.892327
1,1,17.895494
12,12,17.910305
1,1,17.914706
6,6,17.924136
1,1,17.929743
1,1,17.931853
1,1,17.937315
2,2,17.94201
1,1,17.945983
1,1,17.947989
1,1,17.952105
6,6,17.964361
1,1,17.967201
1,1,17.970138
1,1,17.983697
2,2,17.987256
3,3,17.991301
1,1,17.993126
2,2,18.003525
2,2,18.006748
1,1,18.008852
1,1,18.012692
1,1,18.020376
1,1,18.026639
5,5,18.03685
2,2,18.041992
1,1,18.048825
2,2,18.05448
1,1,18.056805
1,1,18.065033
3,3,18.078336
1,1,18.084219
2,2,18.088243
1,1,18.093898
1,1,18.096991
3,3,18.107536
1,1,18.109864
1,1,18.11426
5,5,18.127799
3,3,18.137368
3,3,18.145725
1,1,18.148714
1,1,18.15487
2,2,18.158299
2,2,18.160853
1,1,18.163184
2,2,18.167967
2,2,18.170436
3,3,18.175137
4,4,18.182137
1,1,18.186351
2,2,18.189438
2,2,18.191918
1,1,18.193833
2,2,18.204101
2,2,18.208187
2,2,18.210955
2,2,18.215649
3,3,18.224144
1,1,18.225981
1,1,18.227881
2,2,18.231274
1,1,18.236105
2,2,18.241114
2,2,18.245587
3,3,18.252341
1,1,18.256612
1,1,18.258602
2,2,18.261061
1,1,18.263745
1,1,18.274796
1,1,18.276724
1,1,18.2784
1,1,18.285224
1,1,18.289381
1,1,18.293786
1,1,18.295466
1,1,18.300519
1,1,18.308076
1,1,18.313871
4,4,18.325483
1,1,18.327402
1,1,18.330273
2,2,18.3386
1,1,18.340544
1,1,18.342935
1,1,18.349388
3,3,18.353669
2,2,18.358264
6,6,18.372204
1,1,18.376232
2,2,18.381084
1,1,18.384845
5,5,18.396687
1,1,18.399158
1,1,18.401162
1,1,18.404084
2,2,18.408115
2,2,18.41432
2,2,18.417095
4,4,18.422825
1,1,18.425033
1,1,18.442668
3,3,18.449608
1,1,18.452376
2,2,18.45609
6,6,18.472051
1,1,18.473851
2,2,18.47833
1,1,18.480391
1,1,18.497078
4,4,18.506058
3,3,18.513054
2,2,18.51829
5,5,18.527915
1,1,18.531743
3,3,18.539091
1,1,18.542933
3,3,18.556844
2,2,18.567717
1,1,18.569536
2,2,18.576612
1,1,18.580966
1,1,18.585714
1,1,18.593953
1,1,18.600648
4,4,18.61051
1,1,18.621433
1,1,18.625841
2,2,18.628997
2,2,18.636553
1,1,18.685221
4,4,18.695743
1,1,18.702056
2,2,18.716489
2,2,18.723253
8,8,18.737409
2,2,18.743207
2,2,18.760242
3,3,18.767555
1,1,18.769872
2,2,18.777578
1,1,18.808667
1,1,18.811384
1,1,18.814504
3,3,18.818623
1,1,18.824253
1,1,18.827046
2,2,18.831193
1,1,18.833007
1,1,18.835754
1,1,18.839886
1,1,18.842433
1,1,18.845458
4,4,18.856301
1,1,18.859125
2,2,18.863716
7,7,18.88133
2,2,18.912878
2,2,18.916254
1,1,18.919033
5,5,18.939177
1,1,18.946113
2,2,18.949739
9,9,18.965303
1,1,18.967997
1,1,18.972861
2,2,18.977682
2,2,18.98082
5,5,18.986529
2,2,18.990673
4,4,18.99556
5,5,19.000555
3,3,19.041922
1,1,19.067699
1,1,19.070723
3,3,19.075972
2,2,19.080383
3,3,19.095512
4,4,19.101388
1,1,19.104044
1,1,19.106924
2,2,19.115012
2,2,19.118886
2,2,19.130454
2,2,19.136887
2,2,19.191116
2,2,19.194894
2,2,19.199123
1,1,19.206439
1,1,19.21265
1,1,19.222861
1,1,19.224469
2,2,19.22779
2,2,19.235716
1,1,19.240042
1,1,19.241611
3,3,19.248753
2,2,19.256503
1,1,19.258797
1,1,19.261022
1,1,19.263837
1,1,19.270809
2,2,19.273239
1,1,19.274709
3,3,19.346041
1,1,19.359194
2,2,19.368598
2,2,19.372655
1,1,19.37492
4,4,19.400798
1,1,19.403542
1,1,19.405618
2,2,19.415958
2,2,19.422005
1,1,19.428601
2,2,19.433473
2,2,19.43863
4,4,19.448429
2,2,19.454647
2,2,19.459057
2,2,19.461451
3,3,19.470986
1,1,19.473385
4,4,19.4799
2,2,19.4858
2,2,19.492878
3,3,19.497812
2,2,19.502339
1,1,19.504205
3,3,19.512124
1,1,19.513883
2,2,19.519897
3,3,19.525855
1,1,19.529752
1,1,19.535362
2,2,19.538411
1,1,19.541423
1,1,19.545394
2,2,19.550318
2,2,19.55323
1,1,19.555025
2,2,19.56134
2,2,19.565396
1,1,19.567627
1,1,19.570554
1,1,19.57692
2,2,19.579507
2,2,19.583711
4,4,19.592504
1,1,19.602687
2,2,19.607038
2,2,19.610213
1,1,19.614268
2,2,19.619577
2,2,19.623426
1,1,19.625008
2,2,19.628448
1,1,19.633796
1,1,19.635761
1,1,19.638753
5,5,19.649004
1,1,19.653298
1,1,19.656589
2,2,19.659399
1,1,19.662539
3,3,19.676471
1,1,19.679066
1,1,19.683031
1,1,19.686967
2,2,19.692393
1,1,19.69433
2,2,19.699173
1,1,19.70422
1,1,19.709192
6,6,19.722395
1,1,19.724362
4,4,19.729973
1,1,19.732787
7,7,19.776331
1,1,19.783775
1,1,19.798599
1,1,19.816043
1,1,19.819049
4,4,19.822976
4,4,19.82796
5,5,19.841594
1,1,19.845791
3,3,19.849607
1,1,19.854081
2,2,19.861234
2,2,19.863522
1,1,19.865916
1,1,19.868556
1,1,19.872173
1,1,19.877028
3,3,19.879908
1,1,19.885523
2,2,19.893375
2,2,19.899217
3,3,19.904525
3,3,19.909002
3,3,19.914667
2,2,19.918484
1,1,19.922843
2,2,19.92937
4,4,19.94234
1,1,19.945183
1,1,19.947747
1,1,19.950936
3,3,19.955402
3,3,19.959364
4,4,19.966608
2,2,19.970651
1,1,19.982327
1,1,19.986431
4,4,19.991538
4,4,19.998526
2,2,20.002955
1,1,20.004662
2,2,20.007155
2,2,20.010194
6,6,20.028048
4,4,20.032797
1,1,20.037666
1,1,20.039375
1,1,20.045441
1,1,20.050961
4,4,20.05894
4,4,20.068604
2,2,20.07483
2,2,20.081045
1,1,20.083125
3,3,20.088011
2,2,20.098318
2,2,20.102059
1,1,20.103868
1,1,20.106416
1,1,20.113271
1,1,20.11677
1,1,20.118604
1,1,20.120318
1,1,20.127114
2,2,20.133612
2,2,20.139771
1,1,20.145964
2,2,20.152955
1,1,20.155833
3,3,20.16201
2,2,20.166746
3,3,20.175171
1,1,20.17964
1,1,20.182763
1,1,20.185233
2,2,20.189057
1,1,20.191036
2,2,20.1962
1,1,20.199808
3,3,20.210656
2,2,20.213889
1,1,20.216101
3,3,20.220226
2,2,20.228229
5,5,20.233672
2,2,20.235989
2,2,20.238473
2,2,20.252445
2,2,20.255684
2,2,20.258721
1,1,20.261513
1,1,20.310483
2,2,20.314667
1,1,20.316843
1,1,20.318867
3,3,20.33727
1,1,20.339717
1,1,20.342154
1,1,20.344554
2,2,20.370048
2,2,20.37339
1,1,20.374877
1,1,20.376392
2,2,20.384163
1,1,20.387465
1,1,20.391309
1,1,20.39701
1,1,20.404425
2,2,20.409515
3,3,20.415573
3,3,20.422993
1,1,20.426763
1,1,20.432329
2,2,20.435874
3,3,20.456297
1,1,20.46671
1,1,20.473853
3,3,20.479205
1,1,20.485035
4,4,20.49561
1,1,20.498923
1,1,20.502707
1,1,20.504261
2,2,20.510913
1,1,20.513555
1,1,20.517894
1,1,20.520304
3,3,20.527388
2,2,20.529914
7,7,20.539496
3,3,20.543959
1,1,20.548392
4,4,20.553409
2,2,20.555899
3,3,20.560462
3,3,20.572344
1,1,20.575138
2,2,20.578607
3,3,20.58445
2,2,20.58901
1,1,20.591869
2,2,20.595573
7,7,20.605123
1,1,20.619709
1,1,20.621869
1,1,20.623931
1,1,20.626662
1,1,20.632129
1,1,20.634416
3,3,20.64055
2,2,20.645604
1,1,20.658659
5,5,20.690481
3,3,20.694685
2,2,20.702857
1,1,20.789693
1,1,20.793076
3,3,20.796209
2,2,20.800043
2,2,20.804484
2,2,20.814725
1,1,20.817563
4,4,20.826352
1,1,20.82956
2,2,20.836093
1,1,20.83784
1,1,20.840433
2,2,20.84842
1,1,20.855463
1,1,20.858822
1,1,20.86107
2,2,20.869294
4,4,20.881109
1,1,20.883591
2,2,20.886569
1,1,20.895748
1,1,20.898156
2,2,20.90217
1,1,20.904219
4,4,20.916849
1,1,20.918599
3,3,20.925525
1,1,20.927775
1,1,20.933243
4,4,20.944917
6,6,20.954621
3,3,20.96062
1,1,20.9634
1,1,20.967821
1,1,20.969684
2,2,20.97611
2,2,20.9805
1,1,20.984962
3,3,20.999427
1,1,21.001436
8,8,21.027137
1,1,21.031891
1,1,21.035025
2,2,21.040251
1,1,21.045396
3,3,21.053382
2,2,21.056061
1,1,21.05895
1,1,21.062171
1,1,21.067069
2,2,21.073701
2,2,21.079336
1,1,21.085088
1,1,21.090704
3,3,21.098418
1,1,21.100049
7,7,21.114551
2,2,21.117607
1,1,21.132478
5,5,21.14365
1,1,21.149883
1,1,21.160979
2,2,21.163831
1,1,21.165698
3,3,21.170609
1,1,21.172296
1,1,21.174323
1,1,21.175982
3,3,21.19181
2,2,21.195013
2,2,21.198808
1,1,21.202173
2,2,21.206733
1,1,21.21044
5,5,21.21716
3,3,21.221663
1,1,21.232418
3,3,21.236239
2,2,21.239413
1,1,21.241527
4,4,21.256511
1,1,21.259021
1,1,21.261926
1,1,21.264673
1,1,21.269324
1,1,21.271925
2,2,21.27877
1,1,21.281489
5,5,21.29194
1,1,21.295597
1,1,21.299905
1,1,21.303185
1,1,21.308785
1,1,21.313527
1,1,21.315428
1,1,21.318717
2,2,21.323945
1,1,21.329134
3,3,21.340194
4,4,21.41507
1,1,21.422001
1,1,21.426033
2,2,21.429526
2,2,21.445603
2,2,21.470199
1,1,21.472702
1,1,21.474913
2,2,21.478092
1,1,21.483437
1,1,21.503274
7,7,21.519805
2,2,21.521956
2,2,21.525986
1,1,21.529331
2,2,21.532784
1,1,21.535061
1,1,21.539155
1,1,21.541345
1,1,21.544549
2,2,21.54732
3,3,21.565805
2,2,21.570778
1,1,21.573428
1,1,21.575472
1,1,21.599174
1,1,21.602195
2,2,21.605898
3,3,21.61522
1,1,21.626118
2,2,21.628808
1,1,21.636336
1,1,21.638967
3,3,21.64718
2,2,21.65151
1,1,21.653747
5,5,21.66138
1,1,21.668487
1,1,21.673289
1,1,21.676589
1,1,21.678101
1,1,21.681296
1,1,21.684776
1,1,21.686269
2,2,21.688435
1,1,21.694392
1,1,21.697085
1,1,21.701725
4,4,21.707006
1,1,21.711855
1,1,21.715069
1,1,21.717912
1,1,21.719535
6,6,21.729093
2,2,21.735147
2,2,21.741574
2,2,21.744001
1,1,21.751331
1,1,21.756738
5,5,21.762397
1,1,21.767658
2,2,21.782528
1,1,21.784597
5,5,21.798597
3,3,21.803103
1,1,21.808067
1,1,21.811966
1,1,21.815574
1,1,21.818753
1,1,21.821417
2,2,21.835043
1,1,21.83731
2,2,21.841452
1,1,21.846124
1,1,21.849682
1,1,21.851342
1,1,21.853661
1,1,21.862715
5,5,21.874766
1,1,21.879297
2,2,21.884333
1,1,21.887259
3,3,21.894981
1,1,21.900979
1,1,21.907168
5,5,21.919326
1,1,21.924748
1,1,21.927357
2,2,21.933829
3,3,21.940437
1,1,21.94212
1,1,21.944508
2,2,21.952584
1,1,21.957123
1,1,21.962411
4,4,21.976038
1,1,22.002456
1,1,22.029731
1,1,22.034323
2,2,22.040838
7,7,22.059942
1,1,22.071567
1,1,22.07616
1,1,22.082623
2,2,22.087586
2,2,22.095311
1,1,22.107726
1,1,22.113441
4,4,22.123697
2,2,22.134137
4,4,22.145647
1,1,22.154302
2,2,22.162274
2,2,22.175174
1,1,22.179708
1,1,22.192803
3,3,22.198653
2,2,22.209292
1,1,22.211024
3,3,22.221542
2,2,22.22819
2,2,22.242397
1,1,22.244341
1,1,22.246029
2,2,22.253312
3,3,22.260253
1,1,22.26193
3,3,22.270244
1,1,22.273711
3,3,22.285109
1,1,22.292609
2,2,22.295435
2,2,22.302067
1,1,22.308302
1,1,22.311271
1,1,22.31765
2,2,22.323142
1,1,22.327425
1,1,22.335822
1,1,22.343572
7,7,22.367429
1,1,22.375562
2,2,22.378244
1,1,22.388919
2,2,22.395922
7,7,22.418443
4,4,22.434453
2,2,22.440041
1,1,22.442099
2,2,22.456352
1,1,22.4587
2,2,22.466897
2,2,22.472996
2,2,22.479914
2,2,22.491086
1,1,22.493555
1,1,22.496369
3,3,22.505765
1,1,22.50746
2,2,22.510067
1,1,22.511604
5,5,22.525329
1,1,22.531011
3,3,22.538124
1,1,22.542662
3,3,22.559739
2,2,22.565651
1,1,22.570982
4,4,22.593039
1,1,22.610398
1,1,22.624946
1,1,22.633638
1,1,22.640546
1,1,22.676125
2,2,22.692546
1,1,22.69823
4,4,22.704238
1,1,22.714679
6,6,22.733701
2,2,22.740478
1,1,22.742767
1,1,22.745192
1,1,22.750879
3,3,22.755917
2,2,22.758468
1,1,22.763658
1,1,22.768165
1,1,22.774909
2,2,22.778473
1,1,22.788764
1,1,22.797201
1,1,22.805712
1,1,22.807476
1,1,22.835502
3,3,22.84241
1,1,22.845963
1,1,22.850773
4,4,22.865486
1,1,22.867442
3,3,22.875028
1,1,22.882016
5,5,22.890961
1,1,22.892459
1,1,22.907215
3,3,22.912363
2,2,22.917969
2,2,22.927612
3,3,22.935263
4,4,22.953343
2,2,22.965161
1,1,22.971119
1,1,22.979499
1,1,22.984426
2,2,22.996497
1,1,23.0033
1,1,23.012804
1,1,23.015425
1,1,23.025782
4,4,23.042428
3,3,23.047366
1,1,23.049206
