#{"t_start": 1643754310.58131, "env_id": null}
r,l,t
2,2,18.939107
1,1,18.941718
2,2,18.944958
3,3,18.949937
4,4,18.955565
3,3,18.959671
2,2,18.962886
2,2,18.967705
3,3,18.973092
6,6,18.98
3,3,18.984605
2,2,18.988766
1,1,18.99164
3,3,18.996046
1,1,18.998786
4,4,19.00559
1,1,19.009172
1,1,19.011983
1,1,19.014467
3,3,19.020034
1,1,19.022938
2,2,19.026396
1,1,19.028787
7,7,19.037513
2,2,19.04129
2,2,19.044725
3,3,19.049418
3,3,19.054779
1,1,19.058032
2,2,19.061865
2,2,19.065867
2,2,19.071111
1,1,19.07451
4,4,19.07985
1,1,19.083573
2,2,19.08858
2,2,19.093721
1,1,19.097064
4,4,19.103283
5,5,19.112266
2,2,19.117958
1,1,19.121496
2,2,19.125186
3,3,19.130883
1,1,19.134969
2,2,19.138949
1,1,19.14251
1,1,19.146043
2,2,19.15115
1,1,19.154539
4,4,19.160021
5,5,19.168738
3,3,19.174678
1,1,19.193699
2,2,19.200307
3,3,19.2074
2,2,19.213024
1,1,19.217405
1,1,19.22055
1,1,19.224836
1,1,19.228886
1,1,19.233876
1,1,19.236972
4,4,19.245144
3,3,19.253506
2,2,19.258958
4,4,19.271302
1,1,19.278745
1,1,19.286696
2,2,19.292635
1,1,19.301008
1,1,19.308349
1,1,19.32251
2,2,19.335538
1,1,19.340152
1,1,19.349531
1,1,19.355394
1,1,19.368199
1,1,19.37739
1,1,19.386211
1,1,19.391625
2,2,19.398299
1,1,19.40394
1,1,19.412271
1,1,19.418186
1,1,19.422964
1,1,19.42957
1,1,19.437959
1,1,19.445564
1,1,19.450857
1,1,19.455251
2,2,19.465761
2,2,19.472904
2,2,19.477566
1,1,19.482742
1,1,19.487312
2,2,19.492984
3,3,19.498194
3,3,19.50426
1,1,19.509153
2,2,19.514271
1,1,19.518236
1,1,19.521761
3,3,19.527972
1,1,19.532466
1,1,19.536171
2,2,19.539976
4,4,19.547286
1,1,19.551509
1,1,19.554592
3,3,19.559222
4,4,19.566052
3,3,19.571204
1,1,19.57426
5,5,19.580332
2,2,19.585258
1,1,19.588621
4,4,19.59384
1,1,19.596784
2,2,19.601301
1,1,19.604803
2,2,19.608585
2,2,19.61441
1,1,19.621803
1,1,19.626903
2,2,19.633051
2,2,19.639189
1,1,19.644043
3,3,19.650773
4,4,19.65707
1,1,19.659973
1,1,19.66633
1,1,19.670353
1,1,19.673834
2,2,19.678667
4,4,19.686132
4,4,19.692499
1,1,19.695379
1,1,19.698506
2,2,19.70338
5,5,19.710744
1,1,19.713829
1,1,19.717088
1,1,19.720873
3,3,19.726978
2,2,19.730635
1,1,19.734105
1,1,19.738112
1,1,19.741787
1,1,19.7451
1,1,19.747884
1,1,19.751938
2,2,19.756221
1,1,19.759289
6,6,19.767095
1,1,19.770648
4,4,19.77733
1,1,19.779874
1,1,19.782797
1,1,19.786658
2,2,19.790437
3,3,19.79471
3,3,19.79942
1,1,19.803063
2,2,19.807585
3,3,19.812535
1,1,19.815945
1,1,19.819971
1,1,19.823775
1,1,19.827129
1,1,19.832207
1,1,19.843242
3,3,19.850705
1,1,19.85765
1,1,19.863386
2,2,19.871727
6,6,19.882945
2,2,19.889676
3,3,19.89534
1,1,19.900791
2,2,19.906579
1,1,19.90963
1,1,19.91278
1,1,19.917215
3,3,19.923619
1,1,19.92652
1,1,19.929312
1,1,19.93297
1,1,19.936983
2,2,19.941105
1,1,19.944002
3,3,19.950005
3,3,19.956106
3,3,19.961154
4,4,19.967509
1,1,19.972164
4,4,19.979064
1,1,19.982138
1,1,19.985761
2,2,19.991071
1,1,19.994099
3,3,19.999425
1,1,20.002505
1,1,20.00598
2,2,20.010091
1,1,20.01279
1,1,20.015644
3,3,20.021324
2,2,20.025973
1,1,20.028648
2,2,20.032744
2,2,20.037328
2,2,20.041896
2,2,20.045642
2,2,20.049735
2,2,20.05477
2,2,20.060133
5,5,20.06777
1,1,20.072953
1,1,20.078576
2,2,20.085349
4,4,20.097528
1,1,20.104336
1,1,20.111748
2,2,20.117095
1,1,20.120321
5,5,20.127492
5,5,20.138837
1,1,20.143181
1,1,20.146743
1,1,20.149826
4,4,20.157168
1,1,20.161056
4,4,20.167301
1,1,20.171178
4,4,20.17938
3,3,20.184805
2,2,20.188739
1,1,20.191695
1,1,20.195965
1,1,20.199399
2,2,20.203452
1,1,20.206865
2,2,20.212264
1,1,20.216094
2,2,20.221027
6,6,20.230116
2,2,20.236365
2,2,20.241008
1,1,20.244597
2,2,20.248993
1,1,20.253282
2,2,20.258196
2,2,20.262671
3,3,20.268559
2,2,20.274042
3,3,20.280038
1,1,20.283056
4,4,20.289583
3,3,20.296367
2,2,20.302207
1,1,20.305387
1,1,20.308694
2,2,20.313885
3,3,20.319718
1,1,20.323321
1,1,20.326532
1,1,20.330587
1,1,20.334854
2,2,20.340399
1,1,20.343486
1,1,20.347641
2,2,20.352515
1,1,20.355777
2,2,20.360302
1,1,20.364917
2,2,20.371669
1,1,20.375256
1,1,20.378789
1,1,20.383334
2,2,20.388249
2,2,20.391926
1,1,20.395083
3,3,20.401369
1,1,20.405682
1,1,20.408956
3,3,20.414717
2,2,20.420775
1,1,20.424948
2,2,20.429518
3,3,20.435757
2,2,20.440858
1,1,20.445798
1,1,20.449015
1,1,20.453009
1,1,20.457286
2,2,20.462664
1,1,20.465826
2,2,20.470783
1,1,20.477378
1,1,20.482842
2,2,20.488869
2,2,20.493825
2,2,20.499514
1,1,20.503028
3,3,20.508557
2,2,20.512259
2,2,20.518093
3,3,20.524887
1,1,20.529065
1,1,20.532989
1,1,20.537623
4,4,20.545073
2,2,20.550754
1,1,20.554205
1,1,20.558797
1,1,20.562798
1,1,20.567218
3,3,20.574072
2,2,20.579025
1,1,20.583196
1,1,20.586114
1,1,20.589155
1,1,20.592834
1,1,20.596744
3,3,20.605386
2,2,20.612407
9,9,20.630728
2,2,20.635488
1,1,20.638885
1,1,20.642724
2,2,20.648997
1,1,20.653204
1,1,20.656746
3,3,20.662029
1,1,20.666
6,6,20.674684
2,2,20.678764
2,2,20.682735
5,5,20.690536
1,1,20.694214
1,1,20.696966
1,1,20.699959
2,2,20.704934
1,1,20.708601
1,1,20.711616
2,2,20.715287
3,3,20.721466
3,3,20.727308
1,1,20.73021
1,1,20.733281
1,1,20.73692
4,4,20.743475
1,1,20.746202
1,1,20.749768
1,1,20.753696
6,6,20.762137
1,1,20.765529
2,2,20.769328
1,1,20.772827
1,1,20.776367
1,1,20.779412
2,2,20.783133
1,1,20.786879
2,2,20.791492
1,1,20.794509
1,1,20.797316
3,3,20.80366
1,1,20.807202
1,1,20.810003
1,1,20.812787
1,1,20.81694
5,5,20.825715
1,1,20.828668
1,1,20.832271
2,2,20.837891
1,1,20.841479
2,2,20.844978
1,1,20.848971
4,4,20.857722
3,3,20.863184
3,3,20.869771
1,1,20.873039
2,2,20.878543
4,4,20.886081
1,1,20.889636
1,1,20.89283
5,5,20.90187
2,2,20.906687
1,1,20.909351
2,2,20.914749
1,1,20.921299
2,2,20.945617
3,3,20.950566
1,1,20.954096
1,1,20.958181
1,1,20.961854
2,2,20.965576
1,1,20.969036
2,2,20.974022
1,1,20.977896
2,2,20.981545
2,2,20.98809
1,1,20.997789
1,1,21.00337
2,2,21.010098
1,1,21.015833
1,1,21.020961
1,1,21.024668
3,3,21.031258
1,1,21.034494
6,6,21.047381
4,4,21.053329
1,1,21.056941
3,3,21.062393
2,2,21.068045
6,6,21.077964
1,1,21.081723
10,10,21.093402
2,2,21.09947
4,4,21.106132
1,1,21.108948
1,1,21.112588
1,1,21.116189
2,2,21.121053
2,2,21.125495
1,1,21.128524
1,1,21.132315
1,1,21.135821
1,1,21.139629
1,1,21.142578
4,4,21.149811
1,1,21.153817
2,2,21.15806
2,2,21.162066
1,1,21.166109
1,1,21.169958
1,1,21.172934
2,2,21.177533
2,2,21.183452
1,1,21.187417
1,1,21.19053
1,1,21.19361
1,1,21.198132
3,3,21.203787
1,1,21.206807
3,3,21.212105
3,3,21.219174
1,1,21.222738
1,1,21.225886
2,2,21.229741
1,1,21.233904
1,1,21.237493
1,1,21.24039
1,1,21.243895
2,2,21.248717
1,1,21.252959
1,1,21.256014
1,1,21.259385
3,3,21.265676
1,1,21.269271
1,1,21.272059
1,1,21.275389
1,1,21.279442
1,1,21.284064
5,5,21.291286
3,3,21.296153
1,1,21.300621
1,1,21.304097
2,2,21.308491
1,1,21.31133
1,1,21.315938
1,1,21.320046
4,4,21.326346
2,2,21.331448
1,1,21.335752
1,1,21.339719
1,1,21.342707
8,8,21.355239
1,1,21.359001
1,1,21.363927
1,1,21.367896
1,1,21.371292
2,2,21.376264
2,2,21.381606
1,1,21.38467
1,1,21.388235
4,4,21.397331
2,2,21.402863
3,3,21.408907
1,1,21.412066
2,2,21.417568
1,1,21.422455
1,1,21.426618
4,4,21.432997
3,3,21.439088
1,1,21.442624
1,1,21.445555
2,2,21.449397
1,1,21.453543
1,1,21.457236
4,4,21.463377
3,3,21.468361
4,4,21.475065
1,1,21.478862
1,1,21.482834
2,2,21.487219
5,5,21.495062
3,3,21.501107
3,3,21.506289
1,1,21.509301
3,3,21.51589
2,2,21.520119
2,2,21.524166
1,1,21.52687
1,1,21.530461
4,4,21.536846
2,2,21.541708
8,8,21.55223
2,2,21.557538
1,1,21.561073
1,1,21.563737
1,1,21.566389
1,1,21.570448
1,1,21.57382
1,1,21.576556
3,3,21.58124
3,3,21.586954
3,3,21.593965
1,1,21.596754
2,2,21.601478
3,3,21.607523
1,1,21.611314
1,1,21.614119
3,3,21.62051
1,1,21.62558
5,5,21.634836
2,2,21.639397
2,2,21.643369
1,1,21.647183
2,2,21.653542
4,4,21.66103
1,1,21.664473
1,1,21.672549
4,4,21.686192
2,2,21.691862
2,2,21.695715
1,1,21.701351
1,1,21.704391
1,1,21.709434
1,1,21.712762
4,4,21.719701
1,1,21.723315
1,1,21.726035
1,1,21.72921
3,3,21.735113
2,2,21.739162
1,1,21.741876
1,1,21.744364
6,6,21.752515
3,3,21.757966
1,1,21.761061
1,1,21.764023
1,1,21.768207
1,1,21.771608
2,2,21.775336
1,1,21.778214
2,2,21.783037
1,1,21.786433
1,1,21.789367
1,1,21.792069
1,1,21.795798
1,1,21.799237
5,5,21.805711
1,1,21.808367
3,3,21.81427
4,4,21.820048
2,2,21.823815
1,1,21.827054
2,2,21.831666
10,10,21.844105
1,1,21.846909
2,2,21.851057
1,1,21.856361
1,1,21.864587
1,1,21.86897
3,3,21.876773
6,6,21.89111
4,4,21.898741
3,3,21.905268
3,3,21.91064
1,1,21.914529
1,1,21.918519
3,3,21.923869
1,1,21.926687
2,2,21.932842
1,1,21.937334
12,12,21.952216
5,5,21.959213
1,1,21.964079
1,1,21.968005
1,1,21.971115
1,1,21.973942
1,1,21.978179
1,1,21.982439
1,1,21.985489
2,2,21.989276
1,1,21.993265
2,2,21.998184
1,1,22.00172
2,2,22.005523
2,2,22.011785
3,3,22.018696
4,4,22.025069
1,1,22.028165
1,1,22.032015
1,1,22.036156
1,1,22.039076
3,3,22.045507
2,2,22.051256
1,1,22.054723
2,2,22.058572
1,1,22.062625
2,2,22.068142
1,1,22.072119
1,1,22.075131
1,1,22.078417
2,2,22.085553
5,5,22.093282
7,7,22.102926
2,2,22.107403
2,2,22.112403
1,1,22.116812
3,3,22.12247
6,6,22.130289
5,5,22.138684
6,6,22.149396
4,4,22.155598
2,2,22.159868
4,4,22.167898
1,1,22.172257
2,2,22.178354
1,1,22.181474
1,1,22.186557
1,1,22.190619
1,1,22.194214
4,4,22.200694
3,3,22.206644
1,1,22.210595
1,1,22.213211
1,1,22.215985
1,1,22.219514
4,4,22.226062
3,3,22.230882
2,2,22.235567
1,1,22.238982
1,1,22.242902
1,1,22.245901
3,3,22.251356
4,4,22.25928
1,1,22.262594
1,1,22.266093
2,2,22.272219
2,2,22.277664
2,2,22.282712
2,2,22.287342
2,2,22.291367
1,1,22.295703
1,1,22.299389
1,1,22.302783
4,4,22.309106
2,2,22.314956
2,2,22.320604
10,10,22.333573
1,1,22.337721
1,1,22.341499
5,5,22.348736
1,1,22.352754
1,1,22.355874
4,4,22.363142
1,1,22.366994
1,1,22.371067
6,6,22.379218
2,2,22.385292
1,1,22.389101
1,1,22.391917
1,1,22.39594
1,1,22.400171
4,4,22.407585
1,1,22.412117
2,2,22.416252
3,3,22.423661
5,5,22.430694
1,1,22.434539
1,1,22.438695
1,1,22.444477
3,3,22.452202
1,1,22.455542
1,1,22.460628
1,1,22.464789
1,1,22.470075
7,7,22.48029
1,1,22.484712
2,2,22.490072
2,2,22.496047
1,1,22.500496
3,3,22.508154
4,4,22.518605
1,1,22.524316
1,1,22.527687
5,5,22.536478
2,2,22.543409
1,1,22.547215
1,1,22.550646
1,1,22.554348
4,4,22.562137
1,1,22.566382
2,2,22.571226
1,1,22.575135
4,4,22.583712
2,2,22.589123
2,2,22.59287
1,1,22.596399
2,2,22.603087
2,2,22.608074
1,1,22.611873
2,2,22.616026
1,1,22.621216
1,1,22.625412
3,3,22.631901
1,1,22.635228
1,1,22.63925
3,3,22.644868
3,3,22.650957
1,1,22.654089
2,2,22.658713
1,1,22.662611
3,3,22.668878
1,1,22.671959
5,5,22.680108
2,2,22.686894
2,2,22.691131
1,1,22.694311
1,1,22.698296
1,1,22.702809
1,1,22.705929
1,1,22.709123
3,3,22.715142
1,1,22.719806
3,3,22.725535
4,4,22.73165
3,3,22.738688
1,1,22.743193
1,1,22.746159
1,1,22.749277
1,1,22.753775
1,1,22.757775
1,1,22.760824
3,3,22.766125
3,3,22.773283
1,1,22.776811
1,1,22.779734
2,2,22.784274
1,1,22.787966
1,1,22.791904
2,2,22.795999
1,1,22.799128
1,1,22.803974
1,1,22.808124
1,1,22.81109
1,1,22.814252
1,1,22.81848
2,2,22.823431
2,2,22.828038
1,1,22.83365
3,3,22.848422
1,1,22.854455
7,7,22.866104
2,2,22.871496
1,1,22.875167
1,1,22.879624
1,1,22.885304
2,2,22.889976
2,2,22.895521
1,1,22.899006
2,2,22.903786
1,1,22.906567
1,1,22.910768
1,1,22.91435
2,2,22.918866
3,3,22.923891
1,1,22.928698
4,4,22.935499
2,2,22.939444
3,3,22.945726
2,2,22.951251
1,1,22.954884
1,1,22.958312
1,1,22.961369
2,2,22.966967
3,3,22.972604
1,1,22.976252
2,2,22.980095
1,1,22.984563
2,2,22.988956
1,1,22.992243
2,2,22.996113
1,1,23.00079
1,1,23.004173
2,2,23.008589
9,9,23.019324
3,3,23.025833
4,4,23.033605
1,1,23.036425
1,1,23.039312
2,2,23.044044
2,2,23.049359
1,1,23.052106
3,3,23.056798
1,1,23.060315
2,2,23.065876
10,10,23.081282
4,4,23.088512
2,2,23.093683
1,1,23.09777
1,1,23.102364
1,1,23.106223
1,1,23.110146
1,1,23.113971
1,1,23.117277
1,1,23.120662
1,1,23.124279
2,2,23.129169
1,1,23.132725
1,1,23.136378
3,3,23.144219
1,1,23.148982
2,2,23.153964
2,2,23.158149
1,1,23.162461
2,2,23.168855
1,1,23.172037
2,2,23.176781
2,2,23.184095
1,1,23.189573
2,2,23.194024
1,1,23.196737
3,3,23.204241
3,3,23.209855
1,1,23.213481
3,3,23.222631
3,3,23.231743
2,2,23.24004
1,1,23.244611
1,1,23.250928
1,1,23.25656
6,6,23.267747
3,3,23.274698
3,3,23.28068
2,2,23.287343
1,1,23.291233
1,1,23.295117
1,1,23.299214
3,3,23.306117
1,1,23.309827
1,1,23.313529
1,1,23.317761
3,3,23.324429
1,1,23.329085
3,3,23.335692
1,1,23.339609
1,1,23.344067
2,2,23.349272
1,1,23.352165
2,2,23.357222
2,2,23.362515
2,2,23.367789
3,3,23.373216
5,5,23.381362
2,2,23.38691
5,5,23.395706
1,1,23.399332
1,1,23.403031
4,4,23.411022
1,1,23.414333
2,2,23.418885
2,2,23.42312
2,2,23.447291
4,4,23.455246
2,2,23.460052
1,1,23.463038
2,2,23.46909
1,1,23.47275
1,1,23.47629
2,2,23.480045
1,1,23.48509
1,1,23.488827
1,1,23.49233
1,1,23.495183
1,1,23.500115
2,2,23.505901
1,1,23.509616
2,2,23.513582
1,1,23.518619
1,1,23.522554
2,2,23.526594
2,2,23.53159
1,1,23.536648
1,1,23.54081
2,2,23.545125
5,5,23.552898
1,1,23.557098
1,1,23.560676
2,2,23.56605
1,1,23.569683
5,5,23.578121
6,6,23.588584
2,2,23.592384
1,1,23.595579
2,2,23.601485
1,1,23.605819
1,1,23.610014
1,1,23.613373
1,1,23.617324
1,1,23.622048
2,2,23.626485
1,1,23.629785
2,2,23.635733
1,1,23.639604
2,2,23.644345
7,7,23.654681
1,1,23.659663
2,2,23.665171
2,2,23.670303
7,7,23.679616
2,2,23.684949
2,2,23.689618
1,1,23.693348
1,1,23.69616
1,1,23.700263
1,1,23.70378
5,5,23.711093
1,1,23.713974
4,4,23.721099
2,2,23.726381
2,2,23.73061
1,1,23.733989
2,2,23.738818
5,5,23.746779
1,1,23.750031
1,1,23.753064
6,6,23.763323
1,1,23.767402
2,2,23.771274
4,4,23.777806
5,5,23.786061
1,1,23.79007
1,1,23.793342
4,4,23.799513
1,1,23.803748
2,2,23.808685
2,2,23.812866
1,1,23.815961
2,2,23.821179
1,1,23.824832
1,1,23.82803
3,3,23.833073
1,1,23.838184
1,1,23.841335
1,1,23.845423
2,2,23.849689
1,1,23.853809
5,5,23.861406
4,4,23.867345
2,2,23.871825
1,1,23.876201
1,1,23.880336
2,2,23.885345
1,1,23.88856
1,1,23.892491
2,2,23.898412
1,1,23.901822
1,1,23.904836
5,5,23.913552
1,1,23.91848
2,2,23.922738
2,2,23.926771
1,1,23.930843
1,1,23.93549
1,1,23.938947
1,1,23.941771
3,3,23.949415
1,1,23.953449
1,1,23.956931
3,3,23.96161
1,1,23.966077
3,3,23.972072
2,2,23.975956
1,1,23.978765
1,1,23.983663
1,1,23.987412
1,1,23.990992
1,1,23.993893
2,2,23.999739
4,4,24.007093
1,1,24.01042
1,1,24.013282
3,3,24.01984
1,1,24.024583
2,2,24.028626
2,2,24.034149
2,2,24.045138
1,1,24.050935
1,1,24.056822
1,1,24.062792
1,1,24.071329
4,4,24.079561
4,4,24.089498
2,2,24.09384
3,3,24.100407
4,4,24.108262
2,2,24.112917
1,1,24.115676
2,2,24.121056
1,1,24.124422
1,1,24.128354
1,1,24.131333
1,1,24.135906
1,1,24.139583
6,6,24.147717
2,2,24.152102
4,4,24.159263
1,1,24.162897
3,3,24.16816
1,1,24.170991
1,1,24.175676
2,2,24.180302
1,1,24.183424
1,1,24.186318
1,1,24.190221
1,1,24.194234
5,5,24.201432
1,1,24.204687
1,1,24.20866
1,1,24.212427
1,1,24.215515
1,1,24.21861
1,1,24.222264
5,5,24.230172
1,1,24.233215
3,3,24.237903
1,1,24.242211
4,4,24.249072
2,2,24.25269
1,1,24.255601
3,3,24.261822
1,1,24.266304
2,2,24.270295
2,2,24.274229
1,1,24.278072
1,1,24.282172
2,2,24.286157
1,1,24.289531
1,1,24.293697
1,1,24.298668
3,3,24.303789
1,1,24.307293
1,1,24.310956
3,3,24.317607
1,1,24.321425
1,1,24.324246
1,1,24.328051
2,2,24.333261
2,2,24.337623
2,2,24.341484
1,1,24.345535
1,1,24.349644
1,1,24.353005
5,5,24.359562
1,1,24.363621
3,3,24.370112
1,1,24.37367
2,2,24.377981
1,1,24.381452
1,1,24.385001
1,1,24.38786
2,2,24.391738
3,3,24.398229
4,4,24.405645
5,5,24.412779
2,2,24.417663
2,2,24.4231
2,2,24.427577
1,1,24.430574
1,1,24.434565
2,2,24.439669
2,2,24.444955
1,1,24.449261
1,1,24.453744
2,2,24.460688
1,1,24.466606
2,2,24.471805
1,1,24.474732
2,2,24.479738
2,2,24.485774
1,1,24.488993
2,2,24.494186
1,1,24.498423
3,3,24.504953
3,3,24.510476
1,1,24.513832
2,2,24.518985
1,1,24.523028
2,2,24.527097
1,1,24.530846
1,1,24.53526
2,2,24.539793
1,1,24.542561
1,1,24.546676
7,7,24.558692
3,3,24.564858
3,3,24.571066
1,1,24.574081
2,2,24.579301
1,1,24.583565
1,1,24.588159
1,1,24.591358
2,2,24.59681
1,1,24.600402
3,3,24.605775
2,2,24.609505
2,2,24.615083
1,1,24.619448
3,3,24.624796
1,1,24.628254
1,1,24.631848
2,2,24.636447
7,7,24.645614
1,1,24.648921
1,1,24.653139
1,1,24.656263
1,1,24.66016
1,1,24.663356
1,1,24.667554
1,1,24.67133
1,1,24.674505
1,1,24.677684
1,1,24.681459
1,1,24.686303
1,1,24.689072
4,4,24.69498
2,2,24.700509
1,1,24.703553
3,3,24.70881
1,1,24.711653
6,6,24.721256
2,2,24.726673
1,1,24.73013
2,2,24.734532
2,2,24.739673
2,2,24.744844
2,2,24.749728
3,3,24.754853
1,1,24.758705
3,3,24.76391
2,2,24.76867
1,1,24.771482
2,2,24.777854
5,5,24.787382
2,2,24.791608
1,1,24.794557
1,1,24.798883
2,2,24.803399
2,2,24.807591
1,1,24.810352
1,1,24.815836
1,1,24.822351
2,2,24.82899
1,1,24.834267
1,1,24.844738
1,1,24.850441
2,2,24.855874
8,8,24.86965
1,1,24.873645
1,1,24.877742
2,2,24.882136
1,1,24.885533
1,1,24.889928
6,6,24.899594
2,2,24.904057
2,2,24.907635
1,1,24.911424
1,1,24.915544
1,1,24.919681
1,1,24.92251
2,2,24.928357
1,1,24.931691
1,1,24.934739
3,3,24.939449
2,2,24.944792
1,1,24.948854
2,2,24.953011
1,1,24.955629
2,2,24.961373
1,1,24.964555
1,1,24.96756
2,2,24.971292
2,2,24.97618
1,1,24.979836
1,1,24.982921
1,1,24.985822
1,1,24.989576
3,3,24.995822
3,3,25.001051
5,5,25.007959
1,1,25.012099
1,1,25.01652
2,2,25.020671
4,4,25.026827
1,1,25.031305
1,1,25.035133
2,2,25.039342
3,3,25.044238
1,1,25.048689
4,4,25.055574
2,2,25.059274
2,2,25.0644
1,1,25.0684
2,2,25.07354
1,1,25.076605
1,1,25.079555
2,2,25.084973
1,1,25.089027
1,1,25.09219
1,1,25.09511
1,1,25.098898
1,1,25.102974
2,2,25.107368
2,2,25.111264
4,4,25.119164
2,2,25.124476
3,3,25.130043
4,4,25.136014
4,4,25.144423
2,2,25.150005
1,1,25.153383
1,1,25.15616
1,1,25.160683
2,2,25.165275
3,3,25.170642
1,1,25.173589
2,2,25.180035
5,5,25.188715
1,1,25.192104
3,3,25.196954
1,1,25.201209
1,1,25.204568
2,2,25.209142
2,2,25.212931
1,1,25.217934
2,2,25.222925
3,3,25.229414
1,1,25.232926
2,2,25.238116
1,1,25.241707
3,3,25.246293
1,1,25.250192
1,1,25.254024
3,3,25.259835
1,1,25.26266
1,1,25.2657
3,3,25.272081
1,1,25.27563
3,3,25.280625
1,1,25.283391
1,1,25.28776
1,1,25.291138
2,2,25.295573
1,1,25.299641
1,1,25.303605
1,1,25.307086
1,1,25.310252
2,2,25.314535
4,4,25.322341
3,3,25.329001
2,2,25.333545
3,3,25.338607
1,1,25.34231
3,3,25.349056
1,1,25.352548
1,1,25.355688
1,1,25.359858
2,2,25.364512
1,1,25.368522
1,1,25.371524
1,1,25.376173
1,1,25.379951
1,1,25.382819
1,1,25.386207
2,2,25.390972
2,2,25.396547
1,1,25.399584
4,4,25.406151
2,2,25.412218
1,1,25.416136
4,4,25.422449
3,3,25.42761
2,2,25.433064
1,1,25.436764
1,1,25.440236
2,2,25.445103
1,1,25.449559
2,2,25.45631
1,1,25.460512
1,1,25.46486
3,3,25.472304
1,1,25.476251
2,2,25.481073
2,2,25.487809
4,4,25.516264
1,1,25.525324
10,10,25.54313
1,1,25.546699
3,3,25.556432
1,1,25.560939
5,5,25.570892
2,2,25.57671
4,4,25.58955
2,2,25.595391
1,1,25.599454
1,1,25.60478
6,6,25.618529
1,1,25.621919
1,1,25.625089
2,2,25.629171
1,1,25.635253
1,1,25.638847
2,2,25.643944
1,1,25.647317
1,1,25.652257
3,3,25.658096
2,2,25.662083
2,2,25.666969
1,1,25.671491
1,1,25.675623
1,1,25.678788
3,3,25.685006
1,1,25.688891
1,1,25.69271
1,1,25.695732
1,1,25.698885
1,1,25.703249
1,1,25.706927
1,1,25.710358
1,1,25.713134
1,1,25.717178
1,1,25.720719
1,1,25.723832
1,1,25.726734
1,1,25.730457
1,1,25.734405
2,2,25.73837
1,1,25.741303
1,1,25.745138
2,2,25.750119
4,4,25.756042
1,1,25.759174
1,1,25.763197
2,2,25.767645
4,4,25.773516
1,1,25.776506
3,3,25.783625
2,2,25.788583
1,1,25.791631
1,1,25.794576
2,2,25.802064
2,2,25.808229
1,1,25.813689
8,8,25.829199
1,1,25.83459
3,3,25.840467
3,3,25.845894
1,1,25.848792
1,1,25.853718
5,5,25.861118
2,2,25.865075
1,1,25.867993
1,1,25.871454
2,2,25.875708
2,2,25.879673
1,1,25.882635
1,1,25.886305
1,1,25.890504
2,2,25.894531
2,2,25.898122
1,1,25.901938
1,1,25.90552
2,2,25.910242
2,2,25.914114
1,1,25.918263
1,1,25.921681
1,1,25.924773
2,2,25.928357
2,2,25.933022
2,2,25.937479
1,1,25.940436
3,3,25.9448
3,3,25.950613
2,2,25.955004
2,2,25.959537
1,1,25.962244
1,1,25.966654
1,1,25.971664
2,2,25.978073
2,2,25.985312
1,1,25.991645
1,1,25.998377
1,1,26.002217
1,1,26.005218
2,2,26.010577
1,1,26.014785
1,1,26.017927
1,1,26.021029
3,3,26.027535
1,1,26.031097
4,4,26.037399
1,1,26.040451
4,4,26.047618
1,1,26.051335
1,1,26.054569
2,2,26.058521
1,1,26.0625
1,1,26.066089
1,1,26.068803
1,1,26.072015
4,4,26.079481
2,2,26.084405
3,3,26.089494
2,2,26.093229
1,1,26.097273
5,5,26.10494
3,3,26.109517
1,1,26.113001
3,3,26.118895
2,2,26.123802
2,2,26.12797
3,3,26.133432
1,1,26.137482
1,1,26.140758
1,1,26.145407
1,1,26.15165
1,1,26.158566
2,2,26.165392
2,2,26.172814
1,1,26.178316
1,1,26.182807
10,10,26.198972
1,1,26.203658
2,2,26.207964
3,3,26.214465
2,2,26.219199
1,1,26.222322
2,2,26.226771
3,3,26.233035
2,2,26.237307
1,1,26.240231
1,1,26.243171
3,3,26.249432
1,1,26.252837
5,5,26.259986
2,2,26.264331
1,1,26.268094
1,1,26.271345
1,1,26.274118
1,1,26.277412
2,2,26.281979
4,4,26.288346
2,2,26.29259
2,2,26.297131
3,3,26.303138
1,1,26.306392
2,2,26.310228
1,1,26.313037
3,3,26.319352
2,2,26.32441
1,1,26.329305
1,1,26.334922
1,1,26.345478
1,1,26.350027
1,1,26.356477
1,1,26.361912
1,1,26.373166
2,2,26.378537
4,4,26.388947
1,1,26.393496
2,2,26.398484
1,1,26.402346
1,1,26.406061
1,1,26.409787
2,2,26.415951
2,2,26.421649
1,1,26.424699
6,6,26.434277
1,1,26.439176
1,1,26.445616
1,1,26.454597
1,1,26.459795
2,2,26.470732
1,1,26.477957
2,2,26.486766
3,3,26.493513
1,1,26.499964
4,4,26.510174
1,1,26.516426
1,1,26.521022
1,1,26.524991
3,3,26.532662
6,6,26.542136
1,1,26.559359
1,1,26.56334
2,2,26.570382
3,3,26.575814
1,1,26.579098
1,1,26.585891
3,3,26.591759
1,1,26.594477
2,2,26.60063
1,1,26.605025
1,1,26.608902
1,1,26.611981
2,2,26.617558
2,2,26.622695
2,2,26.627749
2,2,26.632606
1,1,26.636964
1,1,26.640946
4,4,26.64889
3,3,26.654405
3,3,26.659323
2,2,26.664383
1,1,26.669598
2,2,26.673841
2,2,26.678277
4,4,26.68943
1,1,26.694274
2,2,26.698827
2,2,26.70449
2,2,26.710279
1,1,26.713845
1,1,26.717887
1,1,26.720769
1,1,26.727778
