#{"t_start": 1644498532.866197, "env_id": null}
r,l,t
1,1,14.007385
2,2,14.010011
3,3,14.014516
1,1,14.020238
1,1,14.025305
1,1,14.027399
2,2,14.030963
2,2,14.037699
4,4,14.043498
1,1,14.04568
2,2,14.049025
1,1,14.055627
2,2,14.058758
2,2,14.062182
2,2,14.066271
5,5,14.077203
4,4,14.082261
1,1,14.08425
1,1,14.087412
3,3,14.093678
1,1,14.096161
1,1,14.101438
2,2,14.105408
2,2,14.111274
1,1,14.113325
1,1,14.1156
1,1,14.117387
4,4,14.126163
2,2,14.129093
2,2,14.132551
1,1,14.13732
3,3,14.143486
1,1,14.145267
3,3,14.150125
5,5,14.157512
1,1,14.159907
3,3,14.166121
5,5,14.226787
2,2,14.237197
1,1,14.265637
1,1,14.278155
1,1,14.280034
3,3,14.283742
1,1,14.286898
2,2,14.292027
3,3,14.302782
1,1,14.347068
2,2,14.365968
1,1,14.372433
1,1,14.374191
1,1,14.375656
1,1,14.405752
3,3,14.413396
1,1,14.418721
1,1,14.42244
2,2,14.447117
7,7,14.457452
1,1,14.459131
2,2,14.486106
2,2,14.496262
2,2,14.499466
1,1,14.503062
1,1,14.505329
3,3,14.519312
1,1,14.52541
1,1,14.529401
5,5,14.534515
2,2,14.542023
1,1,14.546019
2,2,14.548577
3,3,14.55486
2,2,14.562011
2,2,14.565739
1,1,14.567313
1,1,14.571442
2,2,14.643873
1,1,14.646337
1,1,14.648788
2,2,14.656297
1,1,14.670235
1,1,14.68468
5,5,14.703653
1,1,14.707027
1,1,14.712011
2,2,14.715744
1,1,14.718426
5,5,14.728613
1,1,14.733365
1,1,14.736557
3,3,14.740747
3,3,14.746872
2,2,14.752724
1,1,14.75503
1,1,14.757581
2,2,14.762394
1,1,14.76598
2,2,14.771883
2,2,14.776758
4,4,14.783178
1,1,14.787282
2,2,14.791697
1,1,14.797557
1,1,14.800234
2,2,14.806043
3,3,14.811907
1,1,14.816653
1,1,14.819591
1,1,14.823395
1,1,14.826081
2,2,14.829056
3,3,14.834217
3,3,14.839903
3,3,14.847061
3,3,14.853312
5,5,14.860519
4,4,14.8679
4,4,14.875427
3,3,14.882879
1,1,14.885943
1,1,14.889165
3,3,14.899081
1,1,14.903258
1,1,14.906106
4,4,14.917784
2,2,14.924055
4,4,14.930327
1,1,14.934246
1,1,14.942338
2,2,14.946499
2,2,14.952439
1,1,14.956087
3,3,14.964614
3,3,14.97128
1,1,14.976451
1,1,14.97852
1,1,14.98405
2,2,14.988592
1,1,14.991884
1,1,14.995857
2,2,15.00359
2,2,15.010947
1,1,15.014941
1,1,15.017295
1,1,15.02512
1,1,15.027743
1,1,15.033212
2,2,15.03842
2,2,15.046047
1,1,15.050261
2,2,15.056128
4,4,15.066296
1,1,15.071476
2,2,15.077953
5,5,15.086625
1,1,15.091291
2,2,15.097609
3,3,15.105175
4,4,15.118951
1,1,15.121256
1,1,15.124982
2,2,15.127934
1,1,15.129801
2,2,15.133071
1,1,15.137708
1,1,15.139671
2,2,15.143638
2,2,15.1462
1,1,15.14995
1,1,15.152093
1,1,15.153673
1,1,15.157856
2,2,15.163778
1,1,15.165524
1,1,15.167456
2,2,15.170704
1,1,15.175474
4,4,15.184836
2,2,15.188056
1,1,15.191007
1,1,15.195673
1,1,15.204226
1,1,15.213588
1,1,15.2185
1,1,15.22721
1,1,15.229706
2,2,15.238593
2,2,15.245348
1,1,15.248895
1,1,15.251174
6,6,15.260429
4,4,15.268166
5,5,15.278327
1,1,15.279979
4,4,15.294689
1,1,15.29701
1,1,15.302366
3,3,15.311016
4,4,15.320467
1,1,15.323756
4,4,15.333433
2,2,15.338711
3,3,15.346023
2,2,15.348311
2,2,15.353848
1,1,15.356097
1,1,15.360058
1,1,15.365087
3,3,15.372544
2,2,15.375799
1,1,15.379528
3,3,15.388119
1,1,15.392812
2,2,15.39723
1,1,15.401272
3,3,15.410818
1,1,15.417421
1,1,15.422802
2,2,15.427973
2,2,15.432933
6,6,15.447295
1,1,15.450293
1,1,15.455364
4,4,15.466062
2,2,15.471779
3,3,15.475449
1,1,15.47696
2,2,15.479859
2,2,15.497074
1,1,15.499376
1,1,15.501775
4,4,15.507737
3,3,15.516382
1,1,15.521069
1,1,15.523827
3,3,15.527622
1,1,15.531395
4,4,15.537412
1,1,15.539179
5,5,15.548205
5,5,15.554088
2,2,15.557996
1,1,15.559916
1,1,15.562064
1,1,15.564249
2,2,15.571131
1,1,15.575311
1,1,15.579946
2,2,15.584005
4,4,15.588106
1,1,15.589831
1,1,15.592852
1,1,15.596172
1,1,15.598746
1,1,15.601526
1,1,15.605475
3,3,15.612359
2,2,15.615754
1,1,15.618176
1,1,15.619777
1,1,15.622576
2,2,15.625858
1,1,15.628815
3,3,15.6343
3,3,15.640693
2,2,15.645226
1,1,15.647053
1,1,15.648615
1,1,15.650812
3,3,15.657458
1,1,15.662397
1,1,15.664558
1,1,15.666866
1,1,15.669802
8,8,15.676816
1,1,15.678519
1,1,15.680803
2,2,15.686272
2,2,15.689647
1,1,15.691356
1,1,15.693727
1,1,15.69787
5,5,15.718572
4,4,15.722928
1,1,15.72507
3,3,15.728202
2,2,15.732542
3,3,15.735886
2,2,15.738683
1,1,15.742365
1,1,15.744855
2,2,15.747669
1,1,15.751077
1,1,15.753785
2,2,15.756538
5,5,15.764632
1,1,15.769457
2,2,15.77456
1,1,15.776408
1,1,15.777997
4,4,15.783241
1,1,15.785993
1,1,15.790531
1,1,15.793141
1,1,15.796149
1,1,15.797981
1,1,15.80268
1,1,15.80468
2,2,15.807839
7,7,15.816154
4,4,15.822058
4,4,15.826295
3,3,15.830497
1,1,15.833399
4,4,15.837573
3,3,15.840734
2,2,15.844357
1,1,15.846914
1,1,15.84967
2,2,15.853088
2,2,15.856055
1,1,15.857949
2,2,15.862901
1,1,15.864581
3,3,15.868402
5,5,15.874363
1,1,15.877757
1,1,15.879677
1,1,15.88269
2,2,15.884982
2,2,15.888709
1,1,15.891966
2,2,15.897554
2,2,15.90237
4,4,15.905846
2,2,15.909771
2,2,15.915544
1,1,15.918397
3,3,15.923193
1,1,15.924646
1,1,15.926723
1,1,15.932002
2,2,15.934856
1,1,15.937255
1,1,15.939619
2,2,15.945131
3,3,15.94823
4,4,15.952014
2,2,15.954869
3,3,15.959085
3,3,15.96358
1,1,15.965687
2,2,15.968726
1,1,15.971393
1,1,15.973526
2,2,15.976917
1,1,15.979435
1,1,15.981418
4,4,15.985415
2,2,15.988793
1,1,15.992957
4,4,15.997697
1,1,15.999925
6,6,16.007312
2,2,16.012132
5,5,16.018485
1,1,16.020406
6,6,16.026029
2,2,16.029915
1,1,16.032964
2,2,16.036021
1,1,16.037942
2,2,16.041035
1,1,16.04289
1,1,16.045524
1,1,16.047784
2,2,16.051446
3,3,16.054809
2,2,16.057882
1,1,16.060172
2,2,16.064266
2,2,16.06678
1,1,16.068586
1,1,16.070443
3,3,16.075864
5,5,16.087293
2,2,16.090182
1,1,16.102001
2,2,16.12788
3,3,16.197609
1,1,16.203165
2,2,16.207033
1,1,16.21792
4,4,16.229222
1,1,16.231979
2,2,16.234372
1,1,16.243456
1,1,16.245743
1,1,16.248263
1,1,16.249849
1,1,16.256348
1,1,16.258796
2,2,16.262902
2,2,16.265718
2,2,16.270998
4,4,16.27532
1,1,16.276958
1,1,16.279186
1,1,16.282531
2,2,16.285521
1,1,16.28714
2,2,16.295858
7,7,16.306773
2,2,16.309549
1,1,16.311773
4,4,16.316684
1,1,16.328925
2,2,16.332851
1,1,16.33552
2,2,16.34043
2,2,16.349267
1,1,16.352512
1,1,16.354163
3,3,16.362707
1,1,16.384128
1,1,16.388741
1,1,16.390275
3,3,16.395556
1,1,16.398891
1,1,16.405296
1,1,16.407541
5,5,16.414633
3,3,16.420175
1,1,16.425839
2,2,16.428232
2,2,16.430401
1,1,16.433393
2,2,16.439389
1,1,16.442307
2,2,16.444719
2,2,16.450016
1,1,16.453928
1,1,16.455625
2,2,16.457754
1,1,16.459827
1,1,16.465211
1,1,16.47106
1,1,16.473123
1,1,16.475387
2,2,16.479495
4,4,16.484822
1,1,16.486534
5,5,16.495668
4,4,16.499652
3,3,16.505577
1,1,16.507445
1,1,16.509724
1,1,16.511632
3,3,16.519403
3,3,16.523305
1,1,16.525989
1,1,16.528821
1,1,16.533515
3,3,16.537115
1,1,16.539522
2,2,16.546208
3,3,16.55106
2,2,16.553718
6,6,16.564011
1,1,16.568996
1,1,16.570941
1,1,16.572673
1,1,16.57474
1,1,16.57655
1,1,16.578919
5,5,16.584607
9,9,16.595085
1,1,16.596684
2,2,16.599279
1,1,16.6014
1,1,16.604529
1,1,16.606866
3,3,16.611728
1,1,16.613257
2,2,16.61629
4,4,16.62122
1,1,16.624011
2,2,16.62741
1,1,16.629979
1,1,16.632318
6,6,16.638628
12,12,16.64983
1,1,16.652655
2,2,16.65618
1,1,16.65904
1,1,16.661261
2,2,16.664547
1,1,16.666336
1,1,16.668641
2,2,16.672523
2,2,16.675958
1,1,16.677868
3,3,16.68192
1,1,16.684224
3,3,16.689047
2,2,16.693264
1,1,16.695497
4,4,16.699994
1,1,16.707126
2,2,16.713136
1,1,16.714612
1,1,16.716087
2,2,16.719615
1,1,16.725305
1,1,16.728884
1,1,16.731809
1,1,16.734441
2,2,16.73808
1,1,16.739805
4,4,16.744085
1,1,16.746438
1,1,16.749458
2,2,16.755078
4,4,16.762477
1,1,16.765424
1,1,16.769622
2,2,16.77299
1,1,16.774546
1,1,16.777358
1,1,16.781183
2,2,16.783994
2,2,16.786383
3,3,16.792609
1,1,16.795403
1,1,16.797188
7,7,16.804881
2,2,16.809442
1,1,16.812239
2,2,16.820043
1,1,16.828738
9,9,16.860042
1,1,16.862797
4,4,16.868115
1,1,16.872688
3,3,16.882584
1,1,16.885937
1,1,16.897318
2,2,16.90034
2,2,16.905648
1,1,16.911392
1,1,16.915724
3,3,16.92306
3,3,16.930251
1,1,16.932775
2,2,16.938384
1,1,16.940245
4,4,16.954133
2,2,16.963495
4,4,16.975281
3,3,16.98317
1,1,16.991011
1,1,16.993494
2,2,16.9988
1,1,17.001113
1,1,17.005203
4,4,17.009477
1,1,17.014036
6,6,17.02634
1,1,17.030082
1,1,17.033975
2,2,17.036763
1,1,17.038598
2,2,17.042184
1,1,17.044138
1,1,17.048991
5,5,17.054297
1,1,17.056708
3,3,17.060529
1,1,17.065488
1,1,17.067298
3,3,17.072406
3,3,17.078727
1,1,17.081895
2,2,17.084328
3,3,17.090352
2,2,17.097488
2,2,17.099992
2,2,17.102925
1,1,17.106421
2,2,17.111993
2,2,17.114496
1,1,17.115976
1,1,17.118263
1,1,17.121827
3,3,17.126801
4,4,17.132471
1,1,17.134887
1,1,17.136543
1,1,17.139073
1,1,17.145327
2,2,17.150289
1,1,17.153433
1,1,17.155573
1,1,17.157303
3,3,17.160839
2,2,17.166605
1,1,17.171362
2,2,17.17394
5,5,17.178875
1,1,17.180754
2,2,17.185154
5,5,17.189692
2,2,17.193366
1,1,17.197794
1,1,17.202723
1,1,17.204791
3,3,17.210248
2,2,17.214472
3,3,17.217642
2,2,17.219819
2,2,17.223901
2,2,17.229102
2,2,17.232821
2,2,17.235059
1,1,17.237344
2,2,17.240412
4,4,17.24942
4,4,17.253322
1,1,17.255591
1,1,17.258393
2,2,17.265913
1,1,17.2677
1,1,17.269966
2,2,17.275213
2,2,17.277973
3,3,17.280976
2,2,17.285722
2,2,17.288761
10,10,17.303809
5,5,17.308705
7,7,17.315483
2,2,17.318844
2,2,17.322257
6,6,17.327242
1,1,17.32952
1,1,17.33337
8,8,17.343712
2,2,17.346365
1,1,17.35139
1,1,17.356436
1,1,17.358135
1,1,17.359611
1,1,17.362423
2,2,17.365285
1,1,17.36764
1,1,17.372962
2,2,17.376326
2,2,17.382122
2,2,17.387436
1,1,17.389235
3,3,17.393491
1,1,17.395752
1,1,17.399102
1,1,17.402179
1,1,17.404419
2,2,17.409755
2,2,17.413805
1,1,17.415894
1,1,17.418759
2,2,17.43544
3,3,17.452034
1,1,17.45386
1,1,17.456354
1,1,17.458688
1,1,17.46316
1,1,17.464901
1,1,17.468446
1,1,17.470958
5,5,17.479341
3,3,17.484237
1,1,17.493586
1,1,17.496496
1,1,17.500654
1,1,17.504312
1,1,17.509884
2,2,17.515069
1,1,17.518017
1,1,17.520455
1,1,17.524319
6,6,17.531608
2,2,17.534458
2,2,17.537738
2,2,17.542051
3,3,17.546246
1,1,17.548238
2,2,17.551603
1,1,17.554788
3,3,17.558683
4,4,17.564248
1,1,17.567335
1,1,17.569919
5,5,17.576356
4,4,17.582
2,2,17.586336
5,5,17.591787
1,1,17.601842
1,1,17.604019
3,3,17.611449
3,3,17.615603
2,2,17.619369
1,1,17.62157
2,2,17.623952
2,2,17.626804
1,1,17.628831
7,7,17.637995
1,1,17.639472
1,1,17.643432
5,5,17.649782
2,2,17.653038
1,1,17.654839
2,2,17.657722
1,1,17.660024
2,2,17.665219
1,1,17.667666
1,1,17.669947
1,1,17.672362
3,3,17.678284
1,1,17.679888
3,3,17.68449
2,2,17.687037
3,3,17.693117
2,2,17.697753
5,5,17.71199
1,1,17.713648
3,3,17.716812
2,2,17.720854
6,6,17.727453
4,4,17.736252
2,2,17.738738
1,1,17.740359
2,2,17.753351
1,1,17.755504
1,1,17.757166
2,2,17.759495
1,1,17.764072
1,1,17.767897
1,1,17.770182
1,1,17.77214
1,1,17.774289
1,1,17.776383
2,2,17.785343
1,1,17.787056
3,3,17.790704
1,1,17.792868
1,1,17.797561
2,2,17.799837
2,2,17.803247
1,1,17.804962
2,2,17.817694
4,4,17.825557
1,1,17.828004
3,3,17.83551
2,2,17.838447
1,1,17.840372
1,1,17.845369
1,1,17.847825
2,2,17.8539
1,1,17.855628
6,6,17.866172
1,1,17.86921
2,2,17.872625
1,1,17.874079
2,2,17.876825
2,2,17.882558
1,1,17.88564
2,2,17.89535
2,2,17.898736
1,1,17.900807
1,1,17.902916
3,3,17.907235
1,1,17.912758
1,1,17.914459
1,1,17.916818
1,1,17.92244
1,1,17.924792
2,2,17.927129
1,1,17.930936
1,1,17.934787
3,3,17.938856
1,1,17.943531
2,2,17.948848
1,1,17.950815
1,1,17.953324
7,7,17.963309
1,1,17.966913
4,4,17.972942
1,1,17.977304
1,1,17.979464
1,1,17.98243
4,4,17.986161
1,1,17.989073
1,1,17.993064
1,1,17.996174
1,1,18.018505
2,2,18.027183
1,1,18.038878
6,6,18.049748
3,3,18.054286
8,8,18.0685
1,1,18.073967
1,1,18.079573
1,1,18.084838
1,1,18.087188
1,1,18.090193
3,3,18.094702
2,2,18.097275
1,1,18.099336
2,2,18.115183
1,1,18.118513
1,1,18.120168
2,2,18.124051
2,2,18.12638
3,3,18.130942
1,1,18.133066
1,1,18.135351
3,3,18.138736
1,1,18.14302
1,1,18.148901
4,4,18.158077
1,1,18.159871
1,1,18.16252
1,1,18.164071
3,3,18.169432
2,2,18.175298
3,3,18.178544
1,1,18.180187
3,3,18.185785
1,1,18.189922
3,3,18.193995
1,1,18.196469
3,3,18.20216
3,3,18.207225
2,2,18.210533
1,1,18.212743
1,1,18.214905
1,1,18.216544
1,1,18.218693
1,1,18.220868
2,2,18.224465
1,1,18.226553
1,1,18.228868
6,6,18.235303
2,2,18.282382
2,2,18.284739
1,1,18.286361
1,1,18.288414
1,1,18.388771
2,2,18.39564
2,2,18.398613
1,1,18.401281
1,1,18.454576
3,3,18.482988
1,1,18.485831
1,1,18.488201
2,2,18.492482
1,1,18.495127
1,1,18.497363
1,1,18.499288
1,1,18.50371
1,1,18.506124
1,1,18.5083
1,1,18.51048
1,1,18.515448
5,5,18.522235
7,7,18.565419
1,1,18.574409
1,1,18.577429
1,1,18.582562
4,4,18.586344
2,2,18.589416
1,1,18.608027
3,3,18.612694
1,1,18.614898
1,1,18.617869
1,1,18.62145
1,1,18.624039
2,2,18.626465
3,3,18.630134
2,2,18.639565
2,2,18.647818
1,1,18.652746
2,2,18.6565
1,1,18.660637
1,1,18.663442
1,1,18.665664
2,2,18.668655
1,1,18.674838
1,1,18.678546
3,3,18.68331
1,1,18.685682
4,4,18.730371
1,1,18.73252
1,1,18.734176
1,1,18.735943
1,1,18.756826
1,1,18.759382
4,4,18.764974
1,1,18.766843
1,1,18.775476
1,1,18.777676
3,3,18.784962
2,2,18.788369
1,1,18.809201
2,2,18.81229
2,2,18.816951
2,2,18.819412
1,1,18.825189
4,4,18.830155
2,2,18.842311
5,5,18.877261
3,3,18.891074
1,1,18.893598
1,1,18.896008
1,1,18.898906
2,2,18.9067
2,2,18.915995
4,4,18.928795
1,1,18.933962
2,2,18.942647
1,1,18.945139
1,1,18.947439
2,2,18.951501
1,1,18.991277
1,1,18.993674
5,5,19.000522
1,1,19.005038
2,2,19.010763
1,1,19.012929
1,1,19.014822
1,1,19.01697
1,1,19.022299
2,2,19.026825
3,3,19.037078
3,3,19.044055
1,1,19.05503
3,3,19.06056
1,1,19.063272
4,4,19.098801
1,1,19.109027
2,2,19.114208
1,1,19.116635
1,1,19.119005
2,2,19.13377
1,1,19.1362
1,1,19.142312
5,5,19.149813
1,1,19.156991
1,1,19.158946
2,2,19.162296
4,4,19.167236
2,2,19.17921
2,2,19.187585
5,5,19.196338
1,1,19.198506
1,1,19.236366
7,7,19.247254
1,1,19.249192
1,1,19.253865
2,2,19.262075
1,1,19.26598
7,7,19.274909
3,3,19.2802
1,1,19.2897
1,1,19.293926
1,1,19.298351
1,1,19.303641
1,1,19.316674
1,1,19.319546
1,1,19.322522
2,2,19.325922
1,1,19.329051
2,2,19.332233
1,1,19.334152
6,6,19.339889
1,1,19.345424
2,2,19.348425
3,3,19.352381
1,1,19.354486
1,1,19.359467
2,2,19.36444
1,1,19.366564
2,2,19.369614
1,1,19.375107
1,1,19.377048
2,2,19.379702
2,2,19.38493
2,2,19.389204
1,1,19.391067
1,1,19.393197
2,2,19.397859
4,4,19.435315
2,2,19.437796
7,7,19.445851
2,2,19.448637
1,1,19.453864
2,2,19.458306
1,1,19.459975
1,1,19.463024
3,3,19.468052
3,3,19.472115
1,1,19.473898
4,4,19.478317
3,3,19.484362
1,1,19.48911
1,1,19.492026
2,2,19.497149
1,1,19.499745
1,1,19.502263
6,6,19.515466
2,2,19.521523
2,2,19.528794
6,6,19.552265
1,1,19.566981
1,1,19.569884
1,1,19.582083
1,1,19.584431
1,1,19.588351
2,2,19.591184
3,3,19.598943
1,1,19.603068
7,7,19.632848
1,1,19.634412
1,1,19.658702
3,3,19.672046
3,3,19.676445
1,1,19.680136
2,2,19.693333
1,1,19.69735
6,6,19.715649
2,2,19.718802
1,1,19.733232
2,2,19.736928
1,1,19.739474
2,2,19.744363
2,2,19.762228
1,1,19.764121
1,1,19.766226
1,1,19.768383
1,1,19.776992
1,1,19.779905
1,1,19.784226
1,1,19.788593
5,5,19.79936
3,3,19.805
4,4,19.812147
3,3,19.815342
6,6,19.82461
2,2,19.827203
1,1,19.828825
4,4,19.834126
1,1,19.998355
3,3,20.005061
7,7,20.024411
1,1,20.030216
4,4,20.040078
1,1,20.046118
1,1,20.050002
1,1,20.054133
2,2,20.057903
2,2,20.060386
3,3,20.064022
1,1,20.066023
1,1,20.071573
4,4,20.0769
1,1,20.07858
1,1,20.082061
1,1,20.084185
3,3,20.090535
2,2,20.093586
4,4,20.098455
2,2,20.103507
3,3,20.106383
1,1,20.108419
3,3,20.111797
1,1,20.115285
4,4,20.125603
2,2,20.128091
2,2,20.131433
1,1,20.135264
1,1,20.162514
3,3,20.166293
3,3,20.170313
1,1,20.174707
1,1,20.178107
2,2,20.18165
3,3,20.185929
1,1,20.190361
2,2,20.197591
1,1,20.199116
4,4,20.207722
5,5,20.214696
6,6,20.224251
2,2,20.226592
1,1,20.228151
1,1,20.232322
2,2,20.235222
5,5,20.241855
2,2,20.244436
1,1,20.24855
4,4,20.253953
2,2,20.256232
2,2,20.258469
1,1,20.262551
3,3,20.267067
1,1,20.269583
7,7,20.279612
2,2,20.286423
1,1,20.28964
1,1,20.292016
3,3,20.295762
1,1,20.312991
4,4,20.332753
3,3,20.337519
2,2,20.339762
1,1,20.34352
1,1,20.345938
2,2,20.349076
2,2,20.352363
5,5,20.365421
2,2,20.367877
1,1,20.369552
5,5,20.37501
2,2,20.381392
3,3,20.384669
2,2,20.387199
1,1,20.389534
1,1,20.396617
4,4,20.405045
1,1,20.412225
3,3,20.4184
4,4,20.433441
1,1,20.440233
4,4,20.452749
3,3,20.456884
4,4,20.492923
3,3,20.514579
1,1,20.524023
1,1,20.535638
3,3,20.551484
2,2,20.565193
4,4,20.58382
3,3,20.589877
2,2,20.597829
1,1,20.600494
1,1,20.60315
1,1,20.604898
1,1,20.608065
8,8,20.619434
1,1,20.622112
1,1,20.624002
1,1,20.62837
2,2,20.632187
1,1,20.63409
3,3,20.638489
1,1,20.642245
2,2,20.646806
1,1,20.648717
5,5,20.654636
1,1,20.657605
2,2,20.663612
2,2,20.667426
3,3,20.679511
1,1,20.686525
1,1,20.689129
3,3,20.708697
2,2,20.71268
2,2,20.717322
1,1,20.719142
3,3,20.724074
1,1,20.726293
2,2,20.731206
1,1,20.733247
2,2,20.735736
1,1,20.737442
1,1,20.742315
1,1,20.744151
1,1,20.746084
1,1,20.747948
1,1,20.751294
4,4,20.757149
1,1,20.759308
3,3,20.764482
3,3,20.775495
1,1,20.778113
5,5,20.785686
3,3,20.78926
1,1,20.854986
1,1,20.925739
1,1,20.939048
4,4,20.94713
1,1,20.956558
3,3,20.962615
4,4,20.987418
3,3,20.992383
1,1,20.999554
1,1,21.004559
2,2,21.007657
1,1,21.009548
1,1,21.016613
1,1,21.01865
3,3,21.02652
6,6,21.062674
1,1,21.075368
2,2,21.07915
1,1,21.081076
1,1,21.083115
1,1,21.098103
4,4,21.104428
3,3,21.110187
2,2,21.122558
1,1,21.129832
1,1,21.132792
2,2,21.135586
4,4,21.177742
1,1,21.184141
1,1,21.188873
1,1,21.191979
2,2,21.194674
1,1,21.1987
1,1,21.20538
5,5,21.213668
3,3,21.253294
1,1,21.260629
1,1,21.267819
1,1,21.270886
1,1,21.274655
1,1,21.278392
1,1,21.280487
4,4,21.287559
1,1,21.290277
8,8,21.328509
3,3,21.334952
1,1,21.337759
1,1,21.342744
1,1,21.354623
3,3,21.359057
2,2,21.36299
1,1,21.369289
3,3,21.393298
1,1,21.395893
4,4,21.405062
2,2,21.409104
2,2,21.424013
1,1,21.426407
4,4,21.432584
2,2,21.448109
1,1,21.45444
1,1,21.459439
2,2,21.462988
2,2,21.465632
1,1,21.476946
3,3,21.482
1,1,21.484371
2,2,21.517021
4,4,21.526306
2,2,21.535377
1,1,21.538496
1,1,21.54136
1,1,21.550414
1,1,21.553179
3,3,21.559887
3,3,21.565112
1,1,21.593472
1,1,21.596198
1,1,21.600207
4,4,21.607215
1,1,21.622584
7,7,21.629849
1,1,21.631873
6,6,21.643254
1,1,21.648764
1,1,21.651343
1,1,21.653326
1,1,21.65641
7,7,21.667233
3,3,21.691951
2,2,21.707466
2,2,21.724513
1,1,21.728111
5,5,21.735273
4,4,21.74484
8,8,21.760007
1,1,21.764102
3,3,21.767909
1,1,21.770273
1,1,21.773256
4,4,21.782129
2,2,21.784578
1,1,21.787367
1,1,21.789944
1,1,21.793187
1,1,21.797391
1,1,21.7991
2,2,21.8042
1,1,21.807984
1,1,21.813054
1,1,21.815215
1,1,21.816811
1,1,21.823422
1,1,21.827727
1,1,21.829399
8,8,21.841041
2,2,21.846878
3,3,21.856355
3,3,21.86684
2,2,21.869636
1,1,21.87464
1,1,21.883786
1,1,21.885651
1,1,21.887483
2,2,21.90299
1,1,21.906355
1,1,21.907976
1,1,21.912206
1,1,21.915167
1,1,21.920907
1,1,21.923704
2,2,21.926007
2,2,21.932372
1,1,21.934238
1,1,21.935869
1,1,21.939637
2,2,21.945925
2,2,21.948579
5,5,21.954348
1,1,21.959341
1,1,21.969263
2,2,21.973588
1,1,21.983795
1,1,21.985464
5,5,22.004425
2,2,22.006743
3,3,22.014342
1,1,22.016601
4,4,22.02631
1,1,22.02822
2,2,22.031408
2,2,22.03757
1,1,22.040328
1,1,22.04625
1,1,22.049198
2,2,22.065189
2,2,22.06947
1,1,22.074198
3,3,22.080246
1,1,22.084088
1,1,22.087771
4,4,22.098325
4,4,22.105282
1,1,22.10719
1,1,22.110268
2,2,22.11622
1,1,22.118636
2,2,22.122346
2,2,22.126983
2,2,22.12996
1,1,22.132366
1,1,22.134109
5,5,22.142509
4,4,22.146639
1,1,22.148573
3,3,22.153742
2,2,22.168251
1,1,22.216944
1,1,22.255524
1,1,22.263879
3,3,22.27603
2,2,22.278582
4,4,22.286586
2,2,22.291462
2,2,22.306849
1,1,22.309287
1,1,22.312115
1,1,22.316035
2,2,22.323307
3,3,22.327402
1,1,22.329719
5,5,22.336683
3,3,22.343674
1,1,22.345284
1,1,22.346878
3,3,22.349661
3,3,22.362206
4,4,22.370255
1,1,22.372833
1,1,22.377589
1,1,22.383447
3,3,22.390108
1,1,22.394575
1,1,22.396666
1,1,22.404955
3,3,22.408545
1,1,22.410648
1,1,22.415382
1,1,22.418788
1,1,22.423159
1,1,22.424693
2,2,22.42813
3,3,22.435392
1,1,22.437789
3,3,22.448951
1,1,22.457155
3,3,22.467518
1,1,22.470077
3,3,22.474666
6,6,22.484984
1,1,22.487942
5,5,22.503574
1,1,22.505874
1,1,22.50757
2,2,22.516599
1,1,22.519977
1,1,22.523681
1,1,22.525471
2,2,22.548256
1,1,22.55141
3,3,22.555315
2,2,22.562755
2,2,22.574892
1,1,22.577008
1,1,22.578871
1,1,22.581447
6,6,22.588937
1,1,22.590499
1,1,22.593166
2,2,22.597195
1,1,22.601433
1,1,22.604129
5,5,22.613331
5,5,22.618714
3,3,22.627235
6,6,22.642013
2,2,22.650334
3,3,22.65384
1,1,22.656416
1,1,22.658802
2,2,22.663439
3,3,22.67131
2,2,22.680566
1,1,22.687024
3,3,22.691555
1,1,22.696392
1,1,22.71043
2,2,22.714857
1,1,22.716601
1,1,22.718301
1,1,22.723865
1,1,22.725585
2,2,22.734157
5,5,22.749093
3,3,22.761967
2,2,22.766921
6,6,22.782908
5,5,22.807519
1,1,22.817712
1,1,22.827276
1,1,22.834753
1,1,22.84369
2,2,22.849012
2,2,22.852624
1,1,22.856124
1,1,22.858264
2,2,22.86247
3,3,22.867392
1,1,22.869431
1,1,22.871365
3,3,22.879043
1,1,22.882155
4,4,22.886418
3,3,22.890727
1,1,22.893882
1,1,22.897008
1,1,22.899283
2,2,22.903542
1,1,22.905929
1,1,22.908252
1,1,22.909994
1,1,22.914051
1,1,22.917818
4,4,22.923697
1,1,22.925754
4,4,22.931838
1,1,22.936227
1,1,22.938581
2,2,22.941643
3,3,22.945487
1,1,22.950365
1,1,22.95307
1,1,22.954783
1,1,22.960084
2,2,22.966466
3,3,22.970332
1,1,22.973721
2,2,22.976668
4,4,22.986094
2,2,22.989844
1,1,22.991934
2,2,22.996856
1,1,23.006062
1,1,23.008309
2,2,23.011676
5,5,23.018385
2,2,23.023337
4,4,23.029567
1,1,23.039375
2,2,23.044613
1,1,23.047067
5,5,23.053964
2,2,23.058895
1,1,23.062482
1,1,23.064955
1,1,23.068828
1,1,23.070762
1,1,23.078081
1,1,23.082206
1,1,23.084706
1,1,23.086436
2,2,23.090636
1,1,23.093716
3,3,23.105553
1,1,23.108273
1,1,23.114996
2,2,23.119036
1,1,23.123577
1,1,23.125855
1,1,23.128267
1,1,23.131165
1,1,23.136094
2,2,23.139718
1,1,23.1449
1,1,23.147698
1,1,23.150827
1,1,23.153231
6,6,23.162753
1,1,23.167352
1,1,23.169309
3,3,23.17591
3,3,23.179983
1,1,23.184452
1,1,23.187268
4,4,23.194109
3,3,23.199166
2,2,23.20956
