#{"t_start": 1644504719.638805, "env_id": null}
r,l,t
-199,2,31.499301
-198,3,31.527056
-198,3,31.53383
-199,2,31.566184
-197,4,31.581318
-198,3,31.600833
-200,1,31.61636
-199,2,31.62716
-200,1,31.632508
-199,2,31.661002
-200,1,31.663745
-200,1,31.666046
-197,4,31.680439
-200,1,31.68556
-197,4,31.767061
-200,1,31.771174
-200,1,31.776609
-200,1,31.799736
-197,4,31.820427
-199,2,31.826163
-200,1,31.828679
-198,3,31.835391
-200,1,31.85464
-198,3,31.862889
-198,3,31.866
-200,1,31.867742
-200,1,31.884256
-199,2,31.899007
-199,2,31.903883
-199,2,31.922299
-199,2,31.926543
-198,3,31.93086
-199,2,31.935484
-200,1,31.940539
-199,2,31.962186
-193,8,32.001008
-199,2,32.015935
-199,2,32.01931
-199,2,32.024156
-198,3,32.029885
-199,2,32.032786
-200,1,32.034401
-200,1,32.036956
-200,1,32.041073
-198,3,32.049926
-200,1,32.066841
-200,1,32.088278
-200,1,32.091887
-199,2,32.095371
-198,3,32.099181
-197,4,32.133281
-199,2,32.163385
-199,2,32.170209
-200,1,32.186085
-198,3,32.196776
-200,1,32.201612
-200,1,32.204135
-200,1,32.206216
-200,1,32.213369
-200,1,32.216424
-200,1,32.224818
-199,2,32.234831
-200,1,32.259372
-200,1,32.263414
-197,4,32.274563
-199,2,32.292044
-200,1,32.294691
-200,1,32.297894
-200,1,32.30172
-200,1,32.305108
-197,4,32.374726
-200,1,32.379464
-200,1,32.384513
-200,1,32.386626
-200,1,32.393287
-200,1,32.395561
-196,5,32.40256
-199,2,32.406667
-200,1,32.413388
-199,2,32.418299
-200,1,32.420762
-200,1,32.424069
-199,2,32.431161
-199,2,32.434837
-200,1,32.442087
-199,2,32.448853
-200,1,32.463665
-199,2,32.466668
-198,3,32.47109
-199,2,32.480906
-196,5,32.489469
-199,2,32.492498
-198,3,32.499342
-200,1,32.501371
-198,3,32.509241
-198,3,32.523308
-197,4,32.532662
-200,1,32.535048
-196,5,32.578921
-200,1,32.595723
-199,2,32.604935
-199,2,32.634144
-199,2,32.647976
-199,2,32.65192
-199,2,32.654172
-200,1,32.656975
-200,1,32.66184
-200,1,32.666983
-200,1,32.676801
-200,1,32.68359
-200,1,32.691894
-200,1,32.695197
-200,1,32.703577
-200,1,32.715756
-200,1,32.721111
-200,1,32.731525
-199,2,32.750797
-198,3,32.765918
-200,1,32.770992
-199,2,32.780463
-200,1,32.796849
-198,3,32.803736
-199,2,32.816064
-197,4,32.826141
-200,1,32.85991
-199,2,32.866956
-200,1,32.871108
-200,1,32.880885
-200,1,32.891895
-193,8,32.903454
-199,2,32.913999
-193,8,32.934202
-199,2,32.938522
-200,1,32.942786
-200,1,32.967203
-200,1,32.974271
-199,2,32.98784
-193,8,33.022683
-200,1,33.026548
-199,2,33.030918
-200,1,33.035776
-199,2,33.039642
-200,1,33.049985
-199,2,33.054151
-198,3,33.069685
-199,2,33.088911
-200,1,33.092943
-198,3,33.098524
-198,3,33.103196
-197,4,33.134925
-199,2,33.14028
-200,1,33.145194
-200,1,33.148265
-200,1,33.151138
-200,1,33.155082
-200,1,33.160481
-198,3,33.166947
-199,2,33.170186
-197,4,33.190013
-199,2,33.194565
-200,1,33.197387
-198,3,33.202319
-198,3,33.230514
-200,1,33.233232
-195,6,33.243272
-200,1,33.247426
-200,1,33.253293
-199,2,33.255954
-200,1,33.259293
-199,2,33.262279
-200,1,33.296317
-199,2,33.302414
-200,1,33.315574
-200,1,33.324698
-200,1,33.330487
-200,1,33.33493
-200,1,33.343146
-200,1,33.353986
-198,3,33.369587
-200,1,33.383691
-200,1,33.388983
-199,2,33.40031
-200,1,33.404669
-200,1,33.411934
-200,1,33.418892
-200,1,33.42189
-195,6,33.445604
-200,1,33.450316
-199,2,33.458464
-199,2,33.479351
-199,2,33.526914
-196,5,33.626899
-197,4,33.668002
-197,4,33.674789
-200,1,33.687143
-199,2,33.694141
-200,1,33.696724
-200,1,33.700059
-200,1,33.711306
-200,1,33.713963
-198,3,33.719811
-200,1,33.721826
-198,3,33.731652
-200,1,33.734024
-197,4,33.796224
-199,2,33.826144
-199,2,33.834614
-200,1,33.843119
-200,1,33.848835
-198,3,33.861497
-200,1,33.867977
-198,3,33.87628
-200,1,33.882891
-200,1,33.88686
-200,1,33.932356
-199,2,33.936618
-200,1,33.94158
-197,4,33.955867
-200,1,33.986363
-200,1,33.991353
-198,3,33.996099
-200,1,33.999193
-200,1,34.033398
-198,3,34.041448
-200,1,34.055002
-193,8,34.144727
-200,1,34.150469
-200,1,34.158031
-196,5,34.186013
-200,1,34.192268
-199,2,34.200505
-200,1,34.228019
-199,2,34.233014
-200,1,34.255854
-200,1,34.299488
-200,1,34.311233
-198,3,34.319561
-200,1,34.330334
-200,1,34.341498
-196,5,34.351491
-197,4,34.355793
-199,2,34.361986
-200,1,34.386189
-199,2,34.429922
-196,5,34.450641
-200,1,34.466948
-200,1,34.497114
-200,1,34.499736
-200,1,34.520806
-200,1,34.527309
-198,3,34.552394
-198,3,34.592262
-198,3,34.64247
-199,2,34.64604
-200,1,34.671076
-200,1,34.673893
-199,2,34.683811
-200,1,34.686443
-198,3,34.694896
-199,2,34.716017
-200,1,34.719868
-200,1,34.727113
-198,3,34.752774
-197,4,34.760249
-198,3,34.852881
-200,1,34.855421
-199,2,34.862313
-200,1,34.86698
-200,1,34.871977
-199,2,34.874557
-200,1,34.894385
-196,5,34.913699
-200,1,34.922816
-196,5,34.99564
-197,4,35.018315
-198,3,35.026949
-198,3,35.033189
-199,2,35.050657
-200,1,35.054908
-199,2,35.084973
-198,3,35.09346
-200,1,35.113365
-200,1,35.130843
-200,1,35.134563
-198,3,35.142539
-200,1,35.145952
-200,1,35.151694
-200,1,35.153506
-199,2,35.159132
-199,2,35.162754
-193,8,35.211309
-199,2,35.227112
-197,4,35.263143
-199,2,35.266311
-200,1,35.271576
-200,1,35.277652
-198,3,35.283008
-200,1,35.289564
-200,1,35.295161
-199,2,35.299585
-200,1,35.304524
-199,2,35.311008
-200,1,35.316607
-200,1,35.340833
-199,2,35.345538
-195,6,35.354682
-196,5,35.391944
-200,1,35.395032
-200,1,35.398184
-199,2,35.430823
-197,4,35.529933
-198,3,35.547085
-199,2,35.552148
-200,1,35.55392
-200,1,35.5578
-199,2,35.56311
-198,3,35.596194
-200,1,35.641162
-198,3,35.654933
-200,1,35.660447
-197,4,35.672708
-200,1,35.678362
-200,1,35.683251
-200,1,35.687815
-196,5,35.72269
-198,3,35.750977
-199,2,35.773947
-200,1,35.780454
-200,1,35.78411
-200,1,35.786288
-197,4,35.800609
-200,1,35.811188
-200,1,35.813647
-200,1,35.820115
-200,1,35.82614
-197,4,35.833929
-199,2,35.847377
-198,3,35.852938
-199,2,35.871878
-200,1,35.876919
-200,1,35.880453
-200,1,35.885141
-198,3,35.894795
-199,2,35.903407
-200,1,35.908921
-199,2,35.92102
-200,1,35.930577
-200,1,35.942136
-200,1,35.945944
-200,1,35.948544
-200,1,35.954779
-200,1,35.966274
-198,3,36.020836
-200,1,36.023116
-199,2,36.036027
-199,2,36.043745
-200,1,36.050248
-200,1,36.053222
-198,3,36.067087
-200,1,36.073183
-194,7,36.09054
-200,1,36.094113
-200,1,36.116296
-196,5,36.123092
-200,1,36.131875
-200,1,36.141998
-197,4,36.156843
-198,3,36.170568
-200,1,36.174673
-198,3,36.184158
-200,1,36.19513
-199,2,36.261738
-200,1,36.267182
-200,1,36.278229
-199,2,36.288091
-200,1,36.29345
-200,1,36.300294
-200,1,36.305212
-200,1,36.316614
-199,2,36.324393
-199,2,36.328857
-200,1,36.33148
-197,4,36.347941
-200,1,36.353163
-200,1,36.358129
-200,1,36.364885
-199,2,36.387098
-199,2,36.393457
-199,2,36.403127
-200,1,36.406984
-200,1,36.412245
-200,1,36.41936
-200,1,36.425628
-199,2,36.441803
-198,3,36.449324
-200,1,36.456293
-200,1,36.471338
-199,2,36.478917
-200,1,36.483638
-200,1,36.48569
-196,5,36.503367
-200,1,36.507779
-198,3,36.521015
-200,1,36.523896
-198,3,36.540604
-200,1,36.545033
-200,1,36.550024
-200,1,36.5524
-199,2,36.565006
-197,4,36.574271
-200,1,36.58166
-200,1,36.589042
-197,4,36.604577
-198,3,36.628344
-198,3,36.64107
-199,2,36.646732
-199,2,36.660972
-198,3,36.678012
-198,3,36.712541
-198,3,36.722273
-200,1,36.736427
-199,2,36.749588
-200,1,36.752437
-198,3,36.794602
-200,1,36.804659
-197,4,36.815085
-200,1,36.820584
-200,1,36.824498
-198,3,36.842292
-199,2,36.848841
-200,1,36.856009
-199,2,36.865814
-200,1,36.871742
-199,2,36.876699
-200,1,36.880054
-199,2,36.88898
-200,1,36.892665
-197,4,36.907946
-195,6,36.919376
-199,2,36.923304
-199,2,36.934984
-199,2,36.941181
-200,1,36.951551
-193,8,37.058373
-199,2,37.074701
-200,1,37.079991
-200,1,37.145557
-199,2,37.152121
-198,3,37.157063
-200,1,37.160445
-200,1,37.172334
-199,2,37.179983
-199,2,37.192933
-200,1,37.20302
-199,2,37.214213
-197,4,37.225468
-200,1,37.231791
-199,2,37.235523
-199,2,37.242658
-200,1,37.245071
-200,1,37.247201
-200,1,37.251781
-196,5,37.268683
-200,1,37.271581
-199,2,37.274559
-199,2,37.277803
-197,4,37.291515
-199,2,37.295458
-196,5,37.326066
-199,2,37.341937
-200,1,37.350925
-200,1,37.354476
-200,1,37.35793
-199,2,37.360816
-200,1,37.3697
-200,1,37.403687
-200,1,37.412328
-192,9,37.42683
-199,2,37.43735
-199,2,37.451275
-200,1,37.454755
-199,2,37.459529
-200,1,37.477343
-200,1,37.490435
-200,1,37.496024
-200,1,37.50684
-199,2,37.518515
-200,1,37.521943
-196,5,37.57204
-200,1,37.574396
-197,4,37.646648
-199,2,37.65589
-200,1,37.662674
-198,3,37.673133
-200,1,37.679735
-199,2,37.686013
-200,1,37.691132
-197,4,37.736149
-199,2,37.746626
-198,3,37.753704
-199,2,37.762287
-199,2,37.769995
-200,1,37.775217
-199,2,37.779897
-200,1,37.781942
-199,2,37.821995
-199,2,37.871914
-198,3,37.899115
-200,1,37.909853
-200,1,37.914734
-200,1,37.920098
-199,2,37.936946
-200,1,37.942177
-200,1,37.946197
-198,3,37.954117
-198,3,37.963509
-200,1,37.971637
-200,1,37.974977
-199,2,37.983699
-199,2,38.003607
-200,1,38.01545
-200,1,38.01725
-200,1,38.039424
-199,2,38.056937
-200,1,38.060841
-200,1,38.073605
-199,2,38.080419
-199,2,38.083594
-200,1,38.087937
-198,3,38.094783
-200,1,38.109608
-198,3,38.117847
-200,1,38.124456
-198,3,38.146843
-199,2,38.159382
-200,1,38.163119
-197,4,38.252674
-199,2,38.261483
-199,2,38.354303
-196,5,38.366241
-200,1,38.379611
-199,2,38.382599
-200,1,38.393952
-200,1,38.40437
-200,1,38.408335
-200,1,38.414192
-199,2,38.447194
-199,2,38.456815
-198,3,38.4635
-199,2,38.48247
-200,1,38.487906
-199,2,38.492099
-200,1,38.494905
-199,2,38.499726
-200,1,38.507647
-198,3,38.515671
-199,2,38.519016
-200,1,38.532187
-200,1,38.557182
-200,1,38.561567
-199,2,38.570649
-200,1,38.57403
-200,1,38.604393
-195,6,38.618937
-197,4,38.62442
-197,4,38.636994
-200,1,38.66667
-198,3,38.681133
-195,6,38.693542
-199,2,38.701473
-200,1,38.720446
-200,1,38.724846
-199,2,38.731206
-198,3,38.734998
-197,4,38.779222
-199,2,38.783472
-200,1,38.785743
-199,2,38.795621
-200,1,38.81095
-200,1,38.815125
-200,1,38.819181
-200,1,38.822097
-200,1,38.85438
-199,2,38.86316
-199,2,38.874722
-196,5,38.903505
-200,1,38.912279
-200,1,38.915217
-198,3,38.919706
-199,2,38.92256
-198,3,38.930833
-200,1,38.933427
-200,1,38.935358
-200,1,38.937061
-200,1,38.944327
-199,2,38.948231
-199,2,38.955439
-199,2,38.962068
-200,1,38.967722
-200,1,38.972819
-200,1,38.976642
-200,1,38.979429
-200,1,38.995212
-200,1,39.1355
-199,2,39.174692
-197,4,39.189387
-198,3,39.240381
-199,2,39.246754
-199,2,39.278921
-200,1,39.282488
-199,2,39.292499
-199,2,39.300048
-198,3,39.311297
-198,3,39.315389
-200,1,39.321823
-199,2,39.343108
-199,2,39.346609
-200,1,39.351226
-199,2,39.365557
-200,1,39.370931
-199,2,39.375524
-199,2,39.469092
-199,2,39.475638
-200,1,39.479479
-198,3,39.485897
-199,2,39.536255
-200,1,39.542743
-200,1,39.546229
-200,1,39.550715
-197,4,39.564035
-200,1,39.656918
-200,1,39.660072
-200,1,39.662729
-199,2,39.667474
-199,2,39.674439
-200,1,39.677675
-200,1,39.680738
-199,2,39.685791
-199,2,39.734422
-197,4,39.782119
-194,7,39.794742
-200,1,39.796882
-200,1,39.819006
-200,1,39.821863
-199,2,39.824775
-197,4,39.835407
-198,3,39.845002
-199,2,39.876125
-200,1,39.890505
-200,1,39.893611
-199,2,39.912791
-199,2,39.919641
-197,4,39.936104
-200,1,39.938832
-200,1,39.942531
-197,4,39.950234
-199,2,39.954727
-200,1,39.971151
-200,1,39.977252
-200,1,39.984412
-200,1,40.028231
-197,4,40.048094
-200,1,40.053476
-200,1,40.062155
-200,1,40.066114
-189,12,40.098131
-200,1,40.103654
-199,2,40.111118
-198,3,40.140169
-200,1,40.14491
-200,1,40.160004
-200,1,40.163827
-198,3,40.171595
-200,1,40.173464
-198,3,40.186017
-198,3,40.21313
-197,4,40.233971
-199,2,40.238091
-199,2,40.255281
-192,9,40.275609
-198,3,40.282317
-199,2,40.294397
-200,1,40.305198
-200,1,40.309173
-196,5,40.325935
-200,1,40.336499
-197,4,40.35138
-200,1,40.355693
-199,2,40.363369
-200,1,40.369031
-200,1,40.373537
-199,2,40.384927
-200,1,40.389675
-198,3,40.395036
-200,1,40.420241
-199,2,40.424547
-200,1,40.430686
-197,4,40.436737
-200,1,40.450595
-199,2,40.455841
-199,2,40.461072
-200,1,40.463166
-200,1,40.468722
-200,1,40.47068
-200,1,40.473174
-200,1,40.477273
-199,2,40.488091
-200,1,40.490908
-199,2,40.494439
-197,4,40.499522
-200,1,40.510974
-196,5,40.519714
-200,1,40.521518
-200,1,40.527181
-197,4,40.539924
-200,1,40.549196
-200,1,40.56
-198,3,40.570143
-200,1,40.577227
-200,1,40.583638
-199,2,40.592026
-199,2,40.628892
-200,1,40.633731
-198,3,40.640489
-199,2,40.660059
-200,1,40.667867
-200,1,40.673944
-199,2,40.68413
-200,1,40.691215
-200,1,40.697068
-200,1,40.704682
-195,6,40.718375
-199,2,40.741086
-200,1,40.748396
-200,1,40.75516
-195,6,40.770995
-200,1,40.779196
-200,1,40.784861
-198,3,40.805505
-199,2,40.815557
-199,2,40.82277
-200,1,40.845704
-199,2,40.879097
-199,2,40.890055
-200,1,40.893849
-198,3,40.904279
-200,1,40.913265
-200,1,40.917417
-196,5,40.92474
-199,2,40.933867
-199,2,40.954851
-196,5,40.97436
-198,3,41.028273
-200,1,41.033169
-200,1,41.036297
-200,1,41.043412
-200,1,41.05087
-199,2,41.060634
-199,2,41.068843
-200,1,41.071983
-193,8,41.093335
-198,3,41.099943
-200,1,41.110471
-199,2,41.116863
-199,2,41.126621
-200,1,41.133894
-200,1,41.142619
-200,1,41.150424
-200,1,41.155695
-200,1,41.161034
-200,1,41.166555
-199,2,41.180064
-199,2,41.18661
-199,2,41.196077
-200,1,41.211236
-200,1,41.215931
-200,1,41.229441
-197,4,41.239897
-197,4,41.27069
-200,1,41.273172
-198,3,41.28295
-199,2,41.293048
-199,2,41.301269
-200,1,41.30638
-198,3,41.31473
-200,1,41.319666
-200,1,41.326941
-200,1,41.331263
-198,3,41.342023
-199,2,41.352454
-200,1,41.371626
-200,1,41.392021
-200,1,41.407376
-200,1,41.415273
-199,2,41.426243
-199,2,41.435249
-199,2,41.444789
-200,1,41.46628
-200,1,41.49142
-198,3,41.500658
-200,1,41.504495
-199,2,41.514011
-200,1,41.532813
-200,1,41.535683
-200,1,41.537789
-200,1,41.540777
-200,1,41.545071
-199,2,41.549457
-198,3,41.555245
-198,3,41.625209
-200,1,41.633034
-193,8,41.659517
-197,4,41.669329
-200,1,41.671374
-200,1,41.67813
-198,3,41.69213
-197,4,41.70273
-200,1,41.704689
-200,1,41.719825
-199,2,41.723926
-200,1,41.726642
-199,2,41.732268
-200,1,41.737715
-199,2,41.741147
-200,1,41.744506
-200,1,41.757142
-199,2,41.766057
-199,2,41.771014
-200,1,41.773975
-200,1,41.791045
-200,1,41.840827
-198,3,41.856004
-200,1,41.866104
-199,2,41.878375
-200,1,41.893062
-199,2,41.915875
-196,5,41.932064
-200,1,41.936427
-199,2,41.945154
-200,1,41.949269
-200,1,41.958807
-200,1,41.967571
-199,2,41.976837
-199,2,41.98375
-200,1,41.989403
-200,1,41.999475
-197,4,42.025257
-199,2,42.121679
-199,2,42.139547
-200,1,42.142607
-198,3,42.169686
-199,2,42.172803
-198,3,42.192784
-199,2,42.215095
-200,1,42.229378
-199,2,42.236683
-198,3,42.241462
-198,3,42.247075
-200,1,42.260886
-199,2,42.266334
-200,1,42.268765
-200,1,42.270867
-200,1,42.334622
-200,1,42.337421
-200,1,42.341004
-200,1,42.345208
-200,1,42.376916
-200,1,42.381461
-200,1,42.385838
-199,2,42.392766
-199,2,42.420491
-200,1,42.434279
-192,9,42.445265
-199,2,42.496816
-200,1,42.514327
-200,1,42.523388
-193,8,42.536622
-200,1,42.539794
-200,1,42.543906
-198,3,42.559252
-199,2,42.563547
-200,1,42.570601
-199,2,42.579523
-200,1,42.58265
-200,1,42.585907
-200,1,42.639879
-199,2,42.665996
-200,1,42.668989
-196,5,42.675501
-200,1,42.700253
-199,2,42.709624
-200,1,42.712564
-197,4,42.741558
-200,1,42.752337
-196,5,42.782349
-199,2,42.791424
-200,1,42.796264
-199,2,42.820951
-191,10,42.860434
-198,3,42.866541
-200,1,42.869407
-200,1,42.896498
-200,1,42.905392
-198,3,42.912501
-200,1,42.9217
-199,2,42.936179
-200,1,42.953556
-198,3,42.95845
-199,2,42.962605
-200,1,42.96648
-200,1,43.023972
-200,1,43.02644
-191,10,43.060848
-199,2,43.065189
-199,2,43.071642
-198,3,43.075169
-200,1,43.078906
-199,2,43.090056
-200,1,43.094009
-200,1,43.096006
-200,1,43.100595
-198,3,43.105421
-197,4,43.119539
-200,1,43.122046
-200,1,43.124348
-199,2,43.127844
-199,2,43.138962
-199,2,43.141477
-198,3,43.149871
-190,11,43.242919
-199,2,43.256035
-200,1,43.259715
-200,1,43.265853
-197,4,43.276881
-197,4,43.292308
-200,1,43.294513
-199,2,43.339976
-198,3,43.354288
-199,2,43.369452
-200,1,43.409636
-200,1,43.428122
-200,1,43.434595
-200,1,43.440475
-200,1,43.446743
-195,6,43.467612
-200,1,43.471836
-199,2,43.47608
-195,6,43.50437
-200,1,43.506917
-200,1,43.509874
-200,1,43.530211
-199,2,43.537279
-200,1,43.539662
-199,2,43.542962
-199,2,43.559477
-200,1,43.566671
-200,1,43.572884
-199,2,43.580875
-199,2,43.624188
-200,1,43.634056
-200,1,43.642142
-195,6,43.666875
-198,3,43.680388
-200,1,43.686546
-200,1,43.696766
-200,1,43.702645
-198,3,43.713079
-200,1,43.725617
-200,1,43.736608
-198,3,43.744414
-200,1,43.757018
-199,2,43.761513
-200,1,43.764651
-200,1,43.771008
-199,2,43.78822
-199,2,43.794167
-200,1,43.796862
-199,2,43.809694
-198,3,43.841914
-200,1,43.856279
-198,3,43.874252
-200,1,43.876657
-189,12,43.935761
-198,3,43.999738
-200,1,44.02971
-199,2,44.036305
-200,1,44.041958
-200,1,44.044504
-196,5,44.061769
-198,3,44.071147
-200,1,44.074987
-199,2,44.086992
-198,3,44.096099
-200,1,44.100771
-200,1,44.106276
-200,1,44.109861
-199,2,44.114368
-200,1,44.121839
-199,2,44.130977
-197,4,44.138413
-200,1,44.140433
-198,3,44.144201
-200,1,44.161049
-200,1,44.163317
-200,1,44.169476
-198,3,44.172606
-200,1,44.176292
-198,3,44.182995
-199,2,44.190619
-200,1,44.240875
-200,1,44.301099
-199,2,44.322795
-200,1,44.325236
-200,1,44.330197
-200,1,44.33459
-200,1,44.337566
-199,2,44.344806
-199,2,44.356644
-200,1,44.361652
-198,3,44.366725
-200,1,44.37002
-198,3,44.373784
-200,1,44.390571
-200,1,44.438111
-198,3,44.456403
-200,1,44.474938
-199,2,44.499784
-200,1,44.506365
-200,1,44.527314
-199,2,44.539519
-196,5,44.558358
-200,1,44.562481
-199,2,44.569717
-200,1,44.572419
-194,7,44.600173
-200,1,44.6069
-200,1,44.635235
-197,4,44.65395
-200,1,44.658134
-200,1,44.661145
-200,1,44.674799
-200,1,44.683325
-200,1,44.692292
-198,3,44.697199
-200,1,44.701457
-200,1,44.706596
-200,1,44.720954
-200,1,44.728164
-200,1,44.732722
-199,2,44.737859
-199,2,44.755866
-200,1,44.761934
-200,1,44.766304
-198,3,44.783025
-200,1,44.790471
-199,2,44.798213
-200,1,44.810022
-200,1,44.823758
-199,2,44.836036
-200,1,44.841718
-197,4,44.869115
-200,1,44.874603
-200,1,44.91702
-200,1,44.925584
-200,1,44.934806
-200,1,44.93833
-200,1,44.9443
-198,3,44.960335
-200,1,44.967585
-200,1,44.97124
-200,1,44.978183
-198,3,44.988395
-200,1,44.99102
-200,1,44.993455
-195,6,45.026197
-200,1,45.039979
-200,1,45.055558
-200,1,45.060845
-198,3,45.088355
-199,2,45.094419
-198,3,45.114878
-199,2,45.122484
-200,1,45.137276
-200,1,45.140806
-200,1,45.159279
-200,1,45.163856
-198,3,45.170578
-200,1,45.180665
-196,5,45.195837
-200,1,45.199368
-200,1,45.203162
-197,4,45.236692
-200,1,45.253644
-197,4,45.27186
-200,1,45.275269
-200,1,45.284084
-199,2,45.299051
-198,3,45.305985
-200,1,45.312268
-199,2,45.319634
-200,1,45.324925
-196,5,45.356887
-200,1,45.366757
-200,1,45.370562
-197,4,45.392332
-200,1,45.400147
-200,1,45.4046
-199,2,45.426923
-199,2,45.435569
-199,2,45.440291
-200,1,45.457069
-200,1,45.462565
-200,1,45.467121
-199,2,45.47149
-199,2,45.482222
-200,1,45.492307
-200,1,45.495166
-200,1,45.49745
-200,1,45.503602
-200,1,45.506913
-200,1,45.512731
-197,4,45.521533
-198,3,45.537698
-200,1,45.541638
-199,2,45.545235
-199,2,45.552389
-200,1,45.56543
-200,1,45.57063
-200,1,45.575343
-200,1,45.580268
-200,1,45.695424
-197,4,45.749986
-198,3,45.766843
-200,1,45.789561
-200,1,45.795061
-194,7,45.829168
-200,1,45.834471
-200,1,45.836858
-193,8,45.863143
-199,2,45.914494
-199,2,45.919206
-200,1,45.924879
-198,3,45.936449
-200,1,45.939501
-200,1,45.948235
-200,1,45.972619
-199,2,45.996904
-200,1,46.001369
-197,4,46.056235
-200,1,46.066967
-200,1,46.071773
-200,1,46.079526
-200,1,46.090733
-200,1,46.096017
-198,3,46.123494
-200,1,46.125474
-199,2,46.133212
-191,10,46.16126
-200,1,46.176975
-199,2,46.190152
-200,1,46.193356
-200,1,46.195854
-200,1,46.200785
-199,2,46.204985
-199,2,46.210757
-200,1,46.214719
-198,3,46.421008
-200,1,46.425138
-196,5,46.436138
-194,7,46.466359
-200,1,46.477066
-200,1,46.482181
-200,1,46.485675
-199,2,46.491973
-200,1,46.497364
-200,1,46.501071
-199,2,46.504887
-197,4,46.551106
-199,2,46.562287
-199,2,46.565019
-200,1,46.566889
-198,3,46.57384
-198,3,46.582718
-199,2,46.589339
-200,1,46.596772
-197,4,46.603119
-198,3,46.632832
-198,3,46.637009
-200,1,46.639881
-200,1,46.65229
-199,2,46.733464
-200,1,46.741254
-199,2,46.758192
-200,1,46.785946
-198,3,46.794928
-200,1,46.798608
-199,2,46.801481
-198,3,46.909952
-196,5,46.924841
-198,3,46.932314
-200,1,46.95261
-200,1,46.95891
-200,1,46.967065
-200,1,46.980476
-200,1,46.982559
-200,1,46.989355
-200,1,46.996327
-200,1,47.000578
-200,1,47.003731
-197,4,47.038265
-200,1,47.046857
-197,4,47.06521
-200,1,47.072487
-199,2,47.079122
-199,2,47.089813
-200,1,47.091539
-200,1,47.094194
-200,1,47.10208
-199,2,47.130157
-200,1,47.142678
-199,2,47.152457
-197,4,47.163305
-200,1,47.168337
-199,2,47.172553
-200,1,47.17667
-197,4,47.190319
-198,3,47.206562
-199,2,47.216505
-200,1,47.233657
-200,1,47.237438
-199,2,47.251903
-200,1,47.253938
-199,2,47.261257
-198,3,47.274512
-200,1,47.281802
-198,3,47.288353
-197,4,47.29916
-200,1,47.315062
-195,6,47.339357
-200,1,47.349777
-198,3,47.39016
-200,1,47.396076
-200,1,47.419675
-198,3,47.425905
-198,3,47.443876
-200,1,47.450628
-200,1,47.45863
-200,1,47.464831
-200,1,47.47786
-199,2,47.487846
-196,5,47.515654
-200,1,47.524118
-192,9,47.553847
-200,1,47.55847
-199,2,47.5658
-195,6,47.585696
-200,1,47.588955
-199,2,47.594459
-200,1,47.599672
-200,1,47.613207
-199,2,47.620353
-200,1,47.624276
-200,1,47.634298
-194,7,47.659892
-200,1,47.674497
-200,1,47.683771
-200,1,47.689027
-198,3,47.694184
-197,4,47.700826
-199,2,47.717718
-200,1,47.72093
-199,2,47.731285
-200,1,47.733801
-197,4,47.740673
-200,1,47.746173
-198,3,47.753156
-198,3,47.764267
-197,4,47.781371
-200,1,47.78589
-199,2,47.79685
-200,1,47.80193
-200,1,47.807951
-200,1,47.821815
-199,2,47.845477
-197,4,47.860355
-198,3,47.870933
-199,2,47.886449
-195,6,47.903372
-198,3,47.922342
-199,2,47.929784
-200,1,47.933539
-198,3,47.947096
-197,4,47.959804
-199,2,47.964716
-200,1,47.97363
-200,1,47.977335
-200,1,47.984065
-200,1,47.989233
-199,2,47.998578
-199,2,48.010351
-196,5,48.036182
-199,2,48.043934
-199,2,48.053527
-200,1,48.056075
-200,1,48.059809
-199,2,48.083851
-198,3,48.116997
-199,2,48.121819
-198,3,48.152584
-200,1,48.164586
-200,1,48.175051
-199,2,48.179584
-197,4,48.185664
-198,3,48.190602
-200,1,48.196233
-198,3,48.204378
-199,2,48.213161
-199,2,48.216073
-200,1,48.231346
-200,1,48.239205
-197,4,48.246781
-200,1,48.25135
-200,1,48.257306
-200,1,48.260188
-198,3,48.265401
-196,5,48.274208
-200,1,48.279608
-200,1,48.282856
-200,1,48.285912
-200,1,48.296436
-200,1,48.315655
-199,2,48.330661
-195,6,48.344622
-199,2,48.36682
-200,1,48.389351
-199,2,48.397366
-200,1,48.415822
-199,2,48.424063
-200,1,48.439107
-198,3,48.442931
-200,1,48.44635
-200,1,48.451679
-200,1,48.455478
-199,2,48.459868
-200,1,48.462632
-199,2,48.466286
-199,2,48.48489
-199,2,48.490228
-199,2,48.497225
-198,3,48.552785
-198,3,48.562883
-199,2,48.567269
-199,2,48.574737
-200,1,48.577263
-200,1,48.584288
-200,1,48.589499
-200,1,48.591626
-199,2,48.594997
-197,4,48.622352
-196,5,48.640766
-199,2,48.644311
-200,1,48.651898
-197,4,48.665693
-200,1,48.720125
-196,5,48.731303
-200,1,48.73469
-198,3,48.750036
-200,1,48.752483
-198,3,48.758556
-199,2,48.783464
-200,1,48.789802
-199,2,48.815598
-200,1,48.852543
-200,1,48.86462
-200,1,48.890501
-200,1,48.955888
-199,2,48.997272
-199,2,49.006802
-200,1,49.016092
-200,1,49.01929
-199,2,49.02384
-200,1,49.027324
-198,3,49.086286
-199,2,49.09274
-200,1,49.095838
-198,3,49.117209
-200,1,49.129756
-200,1,49.133494
-200,1,49.136374
-199,2,49.140432
-199,2,49.156881
-200,1,49.163745
-199,2,49.170423
-198,3,49.191336
-199,2,49.197027
-199,2,49.206792
-197,4,49.256656
